"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"ABKQ4J2P3CADD","cs_wg_full_v1_pilot1","3PJ71Z61R43P0II8IP6AQSA1KQB91Y","58883","1455590","Female","1092","Yes","No","The best way I have learned to study is through visualization and repetition; I envisioned the number in my head when seeing the word, and reinforced my learning by recording it in the text box during the exercise.  I also have experience memorizing scripts, as I dabble in acting.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:21:04","3220"
"A3DAQQDUWAZ6LA","cs_wg_full_v1_pilot1","35DR22AR5DLBBHEL89Q7UOBGPDG3X3","20775","1787051","Male","970","Yes","Yes","good",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:27:26","3221"
"A3HZ8JZAJB124J","cs_wg_full_v1_pilot1","3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ","99874","2107403","Female","1016","No","No","no comments",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:31:56","3222"
"A39XIQCFSCNHFU","cs_wg_full_v1_pilot1","31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I","46759","1565748","Male","1093","Yes","No","Very fun study, it was easy to remember which words gave the fewest points and which ones gave the most, I always have trouble remembering every single anything when it comes to remembering a list. Some of the words that gave average points escaped my mind.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:34:14","3223"
"ASDOYPL3T2CFL","cs_wg_full_v1_pilot1","3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA","194204","2553238","Male","1079","Yes","No","Not much. Enjoyed the game a lot.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:39:25","3224"
"A281NYJUA83Y3Y","cs_wg_full_v1_pilot1","36NEMU28XFEX83H54MZ0O46FG2QWMI","90419","2222706","Male","1070","No","No","to try and remember all of the words i was typing ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:39:30","3225"
"A014297063OPPUEBTOLM","cs_wg_full_v1_pilot1","3O6CYIULED2GLBMEDOQMFEN9TOTWUA","150758","2535078","Female","1099","Yes","No","I tried to remember the highest point value first and then pair it with the correct word.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:40:29","3226"
"A5KS7FL1E2RYE","cs_wg_full_v1_pilot1","3X0H8UUIT1P06YUAOJVM0D5L8R8WSU","89228","1738391","Male","1038","No","No","I had no strategy, just tried to recall the words and values. surprisingly difficult after having to type them so many times. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:47:59","3227"
"A1WTIPXQDJIMUI","cs_wg_full_v1_pilot1","3137ONMDKG63ZTZS8J7ZPTFIDCAEGD","664363","2699831","Male","1076","Yes","No","this took way longer than 25 minutes",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:53:54","3228"
"A2LLFJURME73XE","cs_wg_full_v1_pilot1","39JEC7537U27KS591N0QZ6IPFFLVCQ","40675","2548666","Male","960","Yes","Yes","very good survey ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 20:55:02","3229"
"A1XBKAX2AVXF2O","cs_wg_full_v1_pilot1","3FTOP5WARFPEZ5AZ8ITN1H5UB3N0JN","22760","3052140","Male","948","Yes","Yes","very interesting and more fun and exited.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 21:02:47","3230"
" A34YH4SO3FPCA","cs_wg_full_v1_pilot1","3PDJHANYK5HDMA1OM76JY5Z6BEZH6U","144078","2917061","Female","983","Yes","No","NO comments",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 21:10:33","3231"
"A2RUHO7I7Y4XFA","cs_wg_full_v1_pilot1","3OONKJ5DKCKTK346MBIHTUIZ11OBOX","68408","2604476","Male","1089","No","No","It was easy to remember everything because I made word associations in my head.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 21:12:56","3232"
"A2UFZ49YJO16T1","cs_wg_full_v1_pilot1","34Q075JO1XE74OUVITNHXH98HMH10E","44907","1478218","Male","1070","No","No","I just ried, I didn't have one",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 21:29:37","3233"
"AONJLTBODD2WN","cs_wg_full_v1_pilot1","3U4J9857OECMZXC75P1FI8W4BDO7BF","64213","1673334","Female","1099","No","No","I just tried to remember as much as I could. I think I did well.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 21:40:19","3234"
"A29CG3KIKPKPBB","cs_wg_full_v1_pilot1","3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU","121571","2299154","Female","1082","No","No","no comments. i only could remember a handful so i used that",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 21:50:56","3235"
"A2WKN97R9EXE6B","cs_wg_full_v1_pilot1","33PPUNGG386SZEZ2KHFO97U73S3ZRB","54250","2389912","Male","1061","No","No","none",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 22:00:00","3236"
"A177PH8HH3T5P8","cs_wg_full_v1_pilot1","3WYGZ5XF3WG9BY0TZ5CJC2BQLL9KSY","62406","2466786","Female","1103","No","No","Interesting study, though the mechanics were a little irritating for typing the answers in. Better once I started using the tab key.

Assuming I got them right, of course, for the most part I remembered them all through word+point association starting with the fist word given during Part 1 (pumpkin) and remembering the value (3). I remembered that because I always like the way pumpkin feels when you're saying and typing it... Anyway, other words with that value or similar (5) then came to me. I ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 22:39:46","3237"
"A37X34Z4YCX56Z","cs_wg_full_v1_pilot1","3A4NIXBJ760HX95608SYFTPZIXTLMP","106054","2355006","Female","1103","No","No","My only comment is that having to recall the word and points after every round in the first part seemed a bit unnecessary. I understand that it probably helps with memory and can further indicate whether or not someone is paying attention, but it also seemed like it made part 1 much longer than it needed to be and often made me nervous about possibly inputting the wrong information. Other than that, as far as a strategy goes, I tried to put down all the words and values I could most easily remem",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 22:43:26","3238"
"A3BS3RZIWQMB9G","cs_wg_full_v1_pilot1","3ZY8KE4ISJ4BETFS651LJB76JWQQVY","46669","1561407","Male","1088","Yes","No","Tried to remember the extremes of points",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 22:47:15","3239"
"AR22D9E55HQBF","cs_wg_full_v1_pilot1","30IQTZXKAK7FUPFOPM8OSQD9M4R0X6","36482","1426476","Female","1103","No","No","I didn't have a strategy, I just tried my best to remember everything from before.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-05 23:23:17","3240"
"A90G0G4SJ26BM","cs_wg_full_v1_pilot1","3MTMREQS4VJW628G7J9VFDBFMM6WA5","252931","2470735","Male","1077","Yes","No","Just used my memory.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-06 00:01:16","3241"
"A25RZ87F439TDZ","cs_wg_full_v1_pilot1","3PWWM24LHSZWBYHUW10AVFPVSTY28G","157448","2119948","Female","1105","No","No","My strategy was just to rack my brain--unfortunately I couldn't think of one of them. I remember it's chorus with 6 points now...",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-06 00:36:40","3242"
