"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A3696JXTRKL2FI","cs_wg_v9_real1","3UOUJI6MTDFVABR4NTM8HX1F45QXUP","51103","1244780","Male","666","Yes","No","Thank you! IN the last part I tried to remember what I learned from the first part.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:09:59","2160"
"A3V4AW6DGWBHDO","cs_wg_v9_real1","33NF62TLXJ3GCVH3CB35K1K2RGDJKQ","52191","1328846","Male","760","Yes","No","I just tried to be fast as possible because I only had 1 second",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:11:19","2161"
"A3DU63P4KYJHOO","cs_wg_v9_real1","3TPZPLC3M0D628CUMIGQ0BPCPTXP3L","32272","1366926","Male","653","Yes","No","To remember all the words that came up and then decide if it was a high value or not",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:12:32","2162"
"A1KUW26JP1SB9","cs_wg_v9_real1","3KRVW3HTZNM41M0WKHPZRF3TC4LSMK","54346","1511637","Male","709","Yes","No","No, just use me memory to first distinguish if I saw the work then decided what I remember it's point total to be",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:14:30","2163"
"A1FMUT3U8CWI0X","cs_wg_v9_real1","337RC3OW0530NWZFE0TP2P8BB3PLVG","91646","1533386","Female","760","Yes","No","Focus. :(",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:15:10","2164"
"A3HHHZF9N10QMQ","cs_wg_v9_real1","3I0BTBYZAXM4UU5YUIUQB4KHQMH0YW","75664","1581919","Female","758","Yes","No","memory",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:16:06","2165"
"AFI6RY5VKOIMA","cs_wg_v9_real1","3TUI152ZZBOVSHZUZRHWCN0PW55Q1L","58605","1592739","Female","688","No","No","No comments. I just tried to remember all the words and their value.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:16:20","2166"
"A2JRONMDBUJT3K","cs_wg_v9_real1","3WETL7AQWT929YUB237C25KVYTX35E","72168","1558920","Female","767","Yes","No","my strategy was to visualize the words during the experiment - it was more dificullt to recall since i only had 1 second so i tried to concentrate on the bolded words the most before time ran out ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:16:42","2167"
"AQ4PZ6W8NIDH3","cs_wg_v9_real1","386PBUZZXFYRW1ZLXBF6Z1XHGGIJLT","212530","1680777","Female","722","Yes","No","I think the best strategy was just remembering the words and the value and after so much practice learning them, it was easier to complete the last task. 

I accidentally but 19* instead of 10 as one of the answers. I sincerely apologize for this, they are very close on the keyboard!",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:18:22","2168"
"A97R988SLWMU8","cs_wg_v9_real1","34Q075JO1XE74OUVITNHXH97J1810Z","103218","1801007","Female","781","No","No","it was pretty difficult the second part",NULL,NULL,NULL,NULL,NULL,NULL,"2018-01-12 18:19:48","2169"
