"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","26724","26","0","March","March","21000",,,"2018-11-16 15:59:51","31636"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""1"",""January"":""1"",""December"":""1"",""August"":""0"",""June"":""1"",""March"":""0"",""February"":""1"",""September"":""1"",""July"":""1"",""May"":""0"",""April"":""1"",""October"":""1""}",,"32947",,,"2018-11-16 16:01:19","31637"
"AVUZTZUWR8STH","cs_wg_mon_single_v1_real3","3U5NZHP4LR3LWGJT135S45QO9ZBHPN","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","21024","0","1","may","jan
dec
may","21000",,,"2018-11-16 16:01:41","31638"
"A1KK0TJ0ZHCPMZ","cs_wg_mon_single_v1_real3","37Z929RLG998EHQGTEQBDTYN7DDTSP","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","26907","0","1","November",,"21000",,,"2018-11-16 16:01:51","31639"
"A2C4R0TBPZGWTD","cs_wg_mon_single_v1_real3","30JNVC0OR9L6WSK81GKH4AGYEVYHQF","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","19223","0","1","November",,"21000",,,"2018-11-16 16:02:11","31640"
"AR2XN75XH62CS","cs_wg_mon_single_v1_real3","32KTQ2V7RDGMW74XBBP8AKY5LHSM96","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","29488","0","1","may","octdecmayaprjanfeb","21000",,,"2018-11-16 16:02:26","31641"
"A2OSG1U9X6AN4G","cs_wg_mon_single_v1_real3","3HQUKB7LNFFTJZL5IQXNVWOXN81HHI","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","34513","0","1","November",,"21000",,,"2018-11-16 16:02:28","31642"
"A33DZ6JKP1ORAQ","cs_wg_mon_single_v1_real3","34S6N1K2ZVKV5V4V9BCLNOH44PAHLP","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","6156","15","0","december",,"21000",,,"2018-11-16 16:02:58","31643"
"ATBGHQ2VYNIVZ","cs_wg_mon_single_v1_real3","37KGEN7NJ3RD9XHHKGDXDESFVQLPP0","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0",NULL,"0","12646",,"0","March","March","21000",,,"2018-11-16 16:02:59","31644"
"A3DJUWNZ92DOI7","cs_wg_mon_single_v1_real3","3L0KT67Y8EH4V3PA3KDALAQ2MFVSYD","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","28522","0","1","November","November","21000",,,"2018-11-16 16:03:10","31645"
"A2C4R0TBPZGWTD","cs_wg_mon_single_v1_real3","30JNVC0OR9L6WSK81GKH4AGYEVYHQF","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":""1"",""October"":""0"",""January"":""1"",""May"":""1"",""November"":""0"",""July"":""1"",""December"":""0"",""February"":""1"",""August"":""1"",""March"":""1"",""June"":""1"",""September"":""1""}",,"4846",,,"2018-11-16 16:03:14","31646"
"AVUZTZUWR8STH","cs_wg_mon_single_v1_real3","3U5NZHP4LR3LWGJT135S45QO9ZBHPN","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""October"":""1"",""April"":""0"",""December"":""0"",""July"":""1"",""June"":""1"",""February"":""0"",""September"":""1"",""May"":""0"",""November"":""0"",""August"":""1"",""January"":""0"",""March"":""0""}",,"30210",,,"2018-11-16 16:03:17","31647"
"A1UBMR7KI0S8DS","cs_wg_mon_single_v1_real3","3G2UL9A02DFGTLVC9YK77SAD0RQ675","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","24421","0","1","MAY",,"21000",,,"2018-11-16 16:03:35","31648"
"A33DZ6JKP1ORAQ","cs_wg_mon_single_v1_real3","34S6N1K2ZVKV5V4V9BCLNOH44PAHLP","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""August"":""1"",""March"":""1"",""July"":""1"",""May"":""1"",""January"":""1"",""October"":""0"",""June"":""1"",""February"":""1"",""April"":""1"",""September"":""1"",""November"":""0"",""December"":""0""}",,"1116",,,"2018-11-16 16:03:51","31649"
"A1KK0TJ0ZHCPMZ","cs_wg_mon_single_v1_real3","37Z929RLG998EHQGTEQBDTYN7DDTSP","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""June"":""1"",""November"":""0"",""May"":""1"",""October"":""0"",""July"":""1"",""December"":""1"",""January"":""0"",""April"":""0"",""September"":""0"",""August"":""1"",""March"":""0"",""February"":""1""}",,"65883",,,"2018-11-16 16:04:15","31650"
"A2OSG1U9X6AN4G","cs_wg_mon_single_v1_real3","3HQUKB7LNFFTJZL5IQXNVWOXN81HHI","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""0"",""May"":""1"",""February"":""0"",""October"":""0"",""July"":""0"",""June"":""0"",""September"":""1"",""April"":""0"",""August"":""0"",""January"":""0"",""March"":""1"",""December"":""1""}",,"39070",,,"2018-11-16 16:04:16","31651"
"A3DJUWNZ92DOI7","cs_wg_mon_single_v1_real3","3L0KT67Y8EH4V3PA3KDALAQ2MFVSYD","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""August"":""1"",""September"":""1"",""July"":""1"",""December"":""1"",""May"":""1"",""January"":""1"",""April"":""1"",""June"":""1"",""February"":""1"",""March"":""1"",""November"":""0"",""October"":""1""}",,"16969",,,"2018-11-16 16:04:23","31652"
"A3ID5G33X4OHFR","cs_wg_mon_single_v1_real3","3QBD8R3Z21K9Z4JX7W8ULGCUUPUO4S","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","14742","0","1","November",,"21000",,,"2018-11-16 16:04:27","31653"
"ABWD0WJOT0B35","cs_wg_mon_single_v1_real3","3X4JMASXCMA8HMCNKQG63TMI6EUB0U","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","28133","0","1","November",,"21000",,,"2018-11-16 16:04:31","31654"
"AR2XN75XH62CS","cs_wg_mon_single_v1_real3","32KTQ2V7RDGMW74XBBP8AKY5LHSM96","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":""0"",""March"":""1"",""October"":""0"",""December"":""0"",""June"":""1"",""August"":""1"",""July"":""1"",""April"":""1"",""May"":""0"",""February"":""0"",""September"":""1"",""November"":""0""}",,"49887",,,"2018-11-16 16:04:33","31655"
"ATBGHQ2VYNIVZ","cs_wg_mon_single_v1_real3","37KGEN7NJ3RD9XHHKGDXDESFVQLPP0","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":""1"",""October"":""1"",""March"":""0"",""May"":""1"",""August"":""1"",""December"":""0"",""April"":""1"",""September"":""1"",""January"":""0"",""June"":""1"",""November"":""1"",""February"":""1""}",,"36599",,,"2018-11-16 16:04:46","31656"
"AM8D5CWXEC4JG","cs_wg_mon_single_v1_real3","324G5B4FB39LFA9X794QYR0MNO3704","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","45158","0","1","May",,"21000",,,"2018-11-16 16:05:03","31657"
"AMIEVISR75B6C","cs_wg_mon_single_v1_real3","304SM51WA358IVWZTSZQDZS116ESBZ","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","32678","0","1","November","March
November","21000",,,"2018-11-16 16:05:07","31658"
"A1UBMR7KI0S8DS","cs_wg_mon_single_v1_real3","3G2UL9A02DFGTLVC9YK77SAD0RQ675","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""February"":""1"",""July"":""1"",""August"":""1"",""October"":""0"",""January"":""1"",""May"":""0"",""April"":""1"",""September"":""1"",""June"":""1"",""November"":""0"",""March"":""1"",""December"":""1""}",,"32266",,,"2018-11-16 16:05:11","31659"
