"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","105996","742870","Female","319","Yes","No","awesome survey!",NULL,NULL,NULL,NULL,"[""Baker: I love to make desserts for friends and family"",""Cookie: My favorite thing to eat for a snack."",""Skunk: We have a skunk on our farm"",""Bicycle: I love riding my bicycle into town""]","[""Baker"",""Cookie"",""Skunk"",""Bicycle""]","2018-10-22 14:09:18","8084"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","163232","771698","Male","350","No","No","I tried to think of a word out of the four and I wrote down a word that I could think of off the top of my head first.",NULL,NULL,NULL,NULL,"[""I love chicken noodle soup"",""Let us go to the market"",""Get away from that skunk"",""I got to ride my bicycle to work""]","[""Bicycle "",""Skunk"",""Market"",""Chicken""]","2018-10-22 14:11:04","8085"
"AGTIA5T9ET7AA","cs_wg_rev_conf_v3_real1","3TY7ZAOG5FL9APGHQ3TZ2W57O1M0K1","170915","621679","Female","371","No","No","I wrote two of the words down on the virtual notepad, and once I saw the second one I decided to use it.",NULL,NULL,NULL,NULL,"[""LIQUID: I drink lots of water."",""BANANA: I like to eat a banana as a healthy snack. "",""WHISKER: When I was growing up, I'd like to rub my dad's whisker when he didn't shave. "",""CHICKEN: I'm making chicken for dinner tonight. ""]","[""liquid"",""banana"",""whisker"",""chicken""]","2018-10-22 14:12:03","8088"
"A2V98P6N59LY9M","cs_wg_rev_conf_v3_real1","3L6L49WXW0YNRUDF2HCVCAC28N6540","250165","827035","Male","372","No","No","My strategy was just remembering the words with my acronym CPGM",NULL,NULL,NULL,NULL,"[""MONKEY: Reminds me of Drake and Josh"",""GRENADE: Bruno Mars"",""COOKIE: I just took a survey about this"",""PENGUIN: Batman""]","[""MONKEY"",""GRENADE"",""COOKIE"",""PENGUIN""]","2018-10-22 14:12:58","8096"
"A12LI6GAHU6S2H","cs_wg_rev_conf_v3_real1","3S0TNUHWKTJJE8FATQKRRYGZNQ08DI","168252","699061","Female","372","No","No","I tried quickly to remember the words from part 1 and type them out. I know I made a mistake in that part",NULL,NULL,NULL,NULL,"[""Thumb: I have two of them"",""Pelican: I've seen pelicans before"",""Chicken: I don't like chickens very much"",""Monkey: Monkey's are very cute""]","[""Thumb"",""Pelican"",""Chicken"",""Monkey""]","2018-10-22 14:13:28","8099"
"ADJYYMK4V3YJV","cs_wg_rev_conf_v3_real1","3X4MXAO0BGPO5JUX9UVHA30PKYUWRR","225160","834154","Female","317","No","No","I looked at the third to last letter and did process of elimination.",NULL,NULL,NULL,NULL,"[""Donkey: I rode a donkey at the fair."",""Napkin: I used a napkin to wipe my face."",""Ground: I fell on the ground during soccer."",""Potato: I think I will have a baked potato today.""]","[""Donkey"",""Napkin"",""Ground"",""Potato""]","2018-10-22 14:13:37","8101"
"A3CXJ18H14DXBN","cs_wg_rev_conf_v3_real1","3DY46V3X3PJ5NDHFGMV5H2IG8J2556","232416","808091","Male","290","Yes","No","no not really much a strategy i just tried to remember the words ",NULL,NULL,NULL,NULL,"[""Basket: I usually use a small basket at the supermarket"",""Grenade: My grandfather used a grenade in the korean war "",""Scuba: We have scuba lessons on the beach of our town "",""Baker: My aunt is a baker in walmart ""]","[""basket"",""grenade"",""baker"",""scuba""]","2018-10-22 14:14:23","8106"
"A16LAWY44MSFDQ","cs_wg_rev_conf_v3_real1","38F71OA9GTXVXHVAEXP0KGKFJ85MFV","219017","851322","Female","367","No","No","I struggled with that and really did not understand what to do. It seemed to go very fast and I was not able to type fast enough.",NULL,NULL,NULL,NULL,"[""Jaguar: I like to watch a nature show about a Jaguar."",""Pelican: I saw a pelican at the beach one time."",""Bucket: I use a bucket to wash my car."",""Cricket: There was a dead cricket in the mud room this morning.""]","[""Jaguar"",""Pelican"",""Bucket"",""Cricket""]","2018-10-22 14:14:47","8107"
"A1D68GESUYX17I","cs_wg_rev_conf_v3_real1","3YW4XOSQKQMNKA6BG011MOXFVKP1U1","307410","953074","Female","371","No","No","WING IT",NULL,NULL,NULL,NULL,"[""blanket: I take the same one every place I sleep."",""Thumb: One is rotated 30 degrees to the left"",""tomato: I HATE tomatoes"",""baker: I wish I had become a baker""]","[""Blanket"",""thumb"",""tomato"",""baker""]","2018-10-22 14:14:56","8110"
"A2NDN67FSZQIVE","cs_wg_rev_conf_v3_real1","3M0NZ3JDP1Z3UR14NA2L66PB9IA5ZD","199981","808560","Female","346","Yes","No","just count 3 letters backand then guess the position in the alaphabet",NULL,NULL,NULL,NULL,"[""market: i go to the market at least once a week"",""pumpkin: im not the biggest pumpkin fan"",""avocado: i didnt like the taste of avocado until recently"",""sunburn: i rarely get sunburn""]","[""market"",""pumpkin"",""avocado"",""sunburn""]","2018-10-22 14:14:59","8112"
"A1ER7Z5J872XAB","cs_wg_rev_conf_v3_real1","3WT783CTPBISBE73W69QYUOIAWABCL","183646","719273","Male","354","Yes","No","I don't have any comments. I just tried to remember the words as best as I could.",NULL,NULL,NULL,NULL,"[""Acrobat: I've seen them at the circus."",""Monkey: They are my favorite animal."",""Skunk: I have been sprayed by one."",""Bucket: I use one to collect crabs.""]","[""Bucket"",""Monkey"",""Can't remember"",""Can't remember""]","2018-10-22 14:15:15","8113"
"A10JXOU89D5RXR","cs_wg_rev_conf_v3_real1","3UNH76FOCS61X8C5JNHO91RVPJVYM4","204695","873498","Female","365","No","No","I was going to write them all down but didn't have time and just wrote the first one that came to mind in the box so there would be something there",NULL,NULL,NULL,NULL,"[""PALACE: I GOT MARRIED IN A PALACE"",""SAUCE: i LOVE SPAGHETTI SAUCE"",""BAKER: I AM A GOOD BAKER"",""MARKET: I WENT TO THE PUBLIC MARKET SATURDAY""]","[""PALACE"",""SAUCE"",""BAKER"",""MARKET""]","2018-10-22 14:15:38","8115"
"A18MDBFDY3PXA6","cs_wg_rev_conf_v3_real1","373ERPL3YO9WD2Q3EPQ6NJTQG4DRTX","144086","703807","Female","360","No","No","I just thought of all the words and choose the one i thought was right.",NULL,NULL,NULL,NULL,"[""PENGUIN"",""COOKIE"",""COWBOY"",""HOCKEY""]","[""PENGUIN"",""HOCKEY"",""COOKIE"",""Can't remember""]","2018-10-22 14:15:50","8117"
"A3BSFYZJI3P2WS","cs_wg_rev_conf_v3_real1","32M8BPYGATNFFY1E42XQA8DA3EKIG9","405732","1139704","Female","1003","No","No","Test my memory. ",NULL,NULL,NULL,NULL,"[""I love a good cowboy."",""Volcano is scary to me.  "",""I hate to bicycle. "",""Potato is my favorite food."",""Banana is a great snack."",""Grenade can do alot of damage in my eyes. "",""I think wizards are cool."",""I like to watch Hockey."",""The sport of cricket confuses me. "",""I want to build a palace."",""Pink sauce is my favorite. ""]","[""wizard"",""volcano"",""sauce"",""cricket"",""hockey"",""banana"",""cowboy"",""cant remember"",""cant remember"",""cant remember"",""cant remember""]","2018-10-22 14:15:51","8118"
