"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","STOMACH","1","10","8","2018-01-08 22:23:22","42331"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","WEDDING","0","0","8","2018-01-08 22:23:22","42332"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","BOOKSHELF","4","1","8","2018-01-08 22:23:22","42333"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","UMBRELLA","5","1","8","2018-01-08 22:23:22","42334"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","COMMUNITY","3","10","8","2018-01-08 22:23:22","42335"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","LADDER","2","9","8","2018-01-08 22:23:22","42336"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","FOOTBALL","6","10","8","2018-01-08 22:23:22","42337"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","DOORWAY","7","0","8","2018-01-08 22:23:22","42338"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","HELICOPTER","8","10","8","2018-01-08 22:23:22","42339"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","TRAFFIC","9","0","8","2018-01-08 22:23:22","42340"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","STRUCTURE","10","9","8","2018-01-08 22:23:22","42341"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","MACHINE","11","1","8","2018-01-08 22:23:22","42342"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","KEYBOARD","12","9","8","2018-01-08 22:23:22","42343"
"A2248WCN03P98C
A2248WCN03P98C","cs_wg_v9_pilot1","3ZWFC4W1UU8MUX82J5LH6FEOTGGRF8","BASKET","13","0","8","2018-01-08 22:23:22","42344"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","STOMACH","1","0","8","2018-01-08 22:24:48","42345"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","COMMUNITY","3","10","8","2018-01-08 22:24:48","42346"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","LADDER","2","10","8","2018-01-08 22:24:48","42347"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","WEDDING","0","0","8","2018-01-08 22:24:48","42348"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","UMBRELLA","5","10","8","2018-01-08 22:24:48","42349"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","BOOKSHELF","4","1","8","2018-01-08 22:24:48","42350"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","TRAFFIC","9","10","8","2018-01-08 22:24:48","42351"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","FOOTBALL","6","9","8","2018-01-08 22:24:48","42352"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","DOORWAY","7","1","8","2018-01-08 22:24:48","42353"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","HELICOPTER","8","9","8","2018-01-08 22:24:48","42354"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","STRUCTURE","10","9","8","2018-01-08 22:24:48","42355"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","MACHINE","11","1","8","2018-01-08 22:24:48","42356"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","KEYBOARD","12","0","8","2018-01-08 22:24:48","42357"
"A1761MS0XW2OHR","cs_wg_v9_pilot1","3B3WTRP3DB3WP3041T6OVBK5EQ629D","BASKET","13","0","8","2018-01-08 22:24:48","42358"
