"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A3DFAMWCUGEYTD","cs_wg_v7_pilot2","3OB0CAO74HQF5UBUSQ1BHWJXQ9CYHD","0","500852","Male","0","No","No","I just tried to recall the best word I could.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:23:00","1299"
"A05977571SZ38O16ESGP8","cs_wg_v7_pilot2","35GMH2SV3EIRR6GQW2K7U2OIKJLOEC","0","531927","Male","0","No","No","I just counted the letters.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:23:19","1300"
"A248P03SBIGVNH","cs_wg_v7_pilot2","36U2A8VAG1067KC2YB48UOZPIQGYKH","0","476979","Female","0","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:23:53","1301"
"A1DINOR5IK1YC4","cs_wg_v7_pilot2","3VSOLARPKBALALWN5TKTELPWYVA39N","0","530051","Female","0","Yes","No","I just tried to remember as many as I could (which wasn't many).",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:23:58","1302"
"ADENP3JI8ZBUV","cs_wg_v7_pilot2","3CPLWGV3MO0SEPPXNC48NZN23C19N9","0","571941","Female","0","No","No","I didn't have a strategy I tried my best to remember all the words and blanked out in the end.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:27:14","1303"
"A1ZKNQJO513B3W","cs_wg_v7_pilot2","3J4Q2Z4UTY4OTIFXWF6H5DQI6O8QW2","0","541193","Male","0","No","No","I simply tried to remember everything I could.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:28:57","1304"
"A52FUUEDGSZT9","cs_wg_v7_pilot2","3X87C8JFV6CVM1YOCAWG8ONX0BCQSN","0","626493","Male","0","No","No","If part 2 was the part where I had like 5 seconds then my strategy was pure panic, I just remembered 1 word so I typed it in fast. If part 2 was recalling as many words as I could I didn't have a strategy, I just tried to remember them but failed horribly.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:29:04","1305"
"A1SDNGUVPDDQ57","cs_wg_v7_pilot2","31LVTDXBL7B8UPIY5GOF1SJ7436LR5","0","1073951","Female","0","Yes","No","I'm sorry, but I have a horrible memory for words (part of my own learning profile), and when I'm using my working memory and manipulating pieces and calculating, I don't hold onto some of the other information that seems simple. I definitely tried!
My strategy in part two was to try to calculate for the individual words.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:33:55","1306"
"A3MYQEOH992YU7","cs_wg_v7_pilot2","3KOPY89HM83AGX9WR5B63F3ZU0LJ3X","0","618404","Female","0","Yes","No","No particular strategy, just followed instructions.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:34:50","1307"
"AM2KK02JXXW48","cs_wg_v7_pilot2","3F0BG9B9MPOIC55IFHFZQJU3C6GY7B","0","534402","Male","0","No","No","Good luck!  I had a good strategy ;)",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:36:48","1308"
"A2KSAAQBU5R0F6","cs_wg_v7_pilot2","39L1G8WVWQS3LGTS1G50ZF7D0JM31E","0","574616","Male","0","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:37:29","1309"
"A1C0H8G0YI15MN","cs_wg_v7_pilot2","3WSELTNVR334EL4MCE4KST4EYC4TA8","0","641330","Male","0","No","No","I eliminated words in the first list when they did not have as many appropriate letters as a previous word and found the best word.  I paid no attention to the actual words, only the letter counts, so my memory was pretty empty.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:41:18","1310"
"A1E6BPJ54S9T5X","cs_wg_v7_pilot2","388U7OUMF72VXTTCGN2W38RJ15VR02","0","556044","Male","0","No","No","I didnt have a strategy. I didnt realize the instructions were going to be so fast so I just typed any word I could remember.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 20:44:23","1311"
"A230GPTWWF3SE7","cs_wg_v7_pilot2","36WLNQG78ZB78CRHSXFLOIOJDKCBE5","0","533182","Female","0","Yes","No","I just tried to remember as much as I could. ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 21:34:33","1312"
"A3BXT78QXFC6F3","cs_wg_v7_pilot2","32M8BPYGATNFFY1E42XQA8D8LRCIG5","0","636203","Female","0","No","No","I didnt have a articular strategy",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 21:46:59","1313"
