"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","43954","1128969","Female","1070","No","No","I basically panicked and picked the first thing that came to mind after realizing ""February"" wasn't a good choice.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 15:54:57","5735"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","89061","1342470","Male","1017","Yes","No","I didn't really have a strategy for this question. The time restraints made it difficult for me and I had to use my intuition. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 15:58:11","5736"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","54929","1367161","Male","1033","No","No","Quickly recite the months of the year, and then the alphabet. I have a toddler, so I repeat the Alphabet and months of the year A LOT.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 15:58:25","5737"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","73111","1420342","Male","1101","No","No","I just tried to quickly remember a word and do my best.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 15:59:48","5738"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","77160","1493071","Female","1073","No","No","I actually went through the months in chronological order, and thought of November too late for me to change my answer, so I left it as March so I wouldn't miss out on any bonus. Other than that, the study was enjoyable to take, even though it required me to devise a way to remember the points for each month (I associated them with something that had personal meaning to me)",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:00:46","5739"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","65689","1503835","Male","1017","Yes","No","all is well. my strategy is getting bonus",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:01:00","5740"
"A2T11H7YI7QPGD","cs_wg_full_v4_conf_pilot2","3V5Q80FXIXSAA1BOKK5E4YHKOGC23O","75369","1625559","Male","984","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:02:20","5741"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","55637","1108747","Male","1092","No","No","I tried to think about months and then figure out which one worked the best. There wasn't really a strategy. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:03:00","5742"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","83377","1719250","Male","1077","No","No","I just tried to picture the third letter in the words until the timer was almost over and november seemed like the best.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:04:24","5743"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","138485","1730100","Female","1130","Yes","No","I think I did it wrong and went with third from the beginning. I just randomly thought of the months but didn't even think about them in order.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:04:30","5744"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","96763","1467780","Female","1101","No","No","This is a great study and I enjoyed being a part of it. My strategy for the third to last letter question was to think of all the months. However, I did not go in order of the months of a year.  Even though I was told parts one and two were not related the months with higher bonus points stuck out for me as I was thinking of the letters. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:05:12","5745"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","76676","1024859","Male","1042","No","No","I went too hastily and thought November was surely the latest third letter there could be. I failed to think of May.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:05:26","5746"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","178105","1851264","Female","1074","No","No","I read the question wrong.  I read it as third letter, so I chose May.  I was thinking the third letter was ""Y"" instead of the third-to-last letter being ""M.""",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:06:27","5747"
"AFMAV43Q6NQPG","cs_wg_full_v4_conf_pilot2","3WSELTNVR334EL4MCE4KST4GU3ITA4","83510","1812931","Male","899","Yes","No","good",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:07:31","5748"
"A1TD4CM1NKIQ65","cs_wg_full_v4_conf_pilot2","3URFVVM165JKF6RJOBATEIHRM2UUZV","101368","1894350","Female","1056","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:08:12","5749"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","98483","1749723","Male","841","Yes","Yes","good",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:10:58","5750"
"A1OJHCH57D3JW1","cs_wg_full_v4_conf_pilot2","3X4MXAO0BGPO5JUX9UVHA30PY1MWR3","147888","1968945","Male","905","Yes","Yes","very good survey",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:11:49","5751"
"A1HRUOWTIK5HYY","cs_wg_full_v4_conf_pilot2","3OSWBBLG1EY9T9GI1YWJ7XXSS21XDR","137859","1988343","Male","941","Yes","Yes","NOTHING. THE STUDY IS WELL",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:12:38","5752"
"A9K63G3FV7Q1R","cs_wg_full_v4_conf_pilot2","338JKRMM260E9CDRCKNVEA1SJ9NHAI","99374","1367014","Female","894","No","Yes","VERY GOOD STUDY.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:12:46","5753"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","172627","2032650","Male","923","Yes","Yes","Very good survey",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:12:54","5754"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","77963","1590894","Female","1049","No","No","I started running through the months in my head. ""January, February, March....."" etc. When I would get to month I would think about the third letter then hold that month in my head if it was a letter later in the alphebet, then I would compare it. So I knew N from January was good, I compared to to February, and March. R was better in March so I then compared March to April and May. May was better than March. I know that no months had the letter Z in them so May was going to be the best option. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:13:39","5755"
"A9HVP2MLUH38A","cs_wg_full_v4_conf_pilot2","3MD9PLUKKIF7KG7ARAY70NPXE63NZY","148268","1549786","Female","1051","No","No","I tried to think of bigger words for some reason and went to the third letter to see if it was close to the end of the library. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:17:16","5756"
"A6FJIVPC8NIK1","cs_wg_full_v4_conf_pilot2","3Q8GYXHFEP3QMYQUVWIDV8OQE3GC5X","86499","1694887","Female","943","No","No","I tried to go through the months of the year in order from Jan. and then see - I ran out of time and forgot November",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-24 16:18:12","5757"
