"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","40","1","32664","COMMUNITY","HELICOPTER","31000","2017-03-23 20:07:41","1824"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","1","30","1","19963","helicopter","bookshelf
","21000","2017-03-23 20:08:24","1825"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","2","70","1","35928","FOOTBALL","Football
","31000","2017-03-23 20:09:33","1826"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","3","60","1","27197","BOOKSHELF",,"21000","2017-03-23 20:10:23","1827"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","4","70","0","50846","HELICOPTER","HELICOPTER
MACH","26000","2017-03-23 20:11:42","1828"
"A2OFN0A5CPLH57","cs_wg_v3_pilot3","3WOKGM4L71HS0G1WOVLS9DMDXUFO0N","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","20","0","52443","helicopter","helicopter","26000","2017-03-23 20:12:42","1829"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","5","20","1","91737","TRAFFIC","TRAFFIC
","16000","2017-03-23 20:13:32","1830"
"A2OFN0A5CPLH57","cs_wg_v3_pilot3","3WOKGM4L71HS0G1WOVLS9DMDXUFO0N","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","60","1","44183","bookshelf","bookshelf","21000","2017-03-23 20:13:50","1831"
"AO0CQ0WT4FT7T","cs_wg_v3_pilot3","36WLNQG78ZB78CRHSXFLOIOIKW6EBV","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","28797","BOOKSHELF",,"21000","2017-03-23 20:14:15","1832"
"A1YJTYLITTPI6B","cs_wg_v3_pilot3","3TK8OJTYM1MQEHED6SMWJ6HT1VOPVX","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","15","1","42893","FOOTBALL",,"26000","2017-03-23 20:14:43","1833"
