"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A3FDCMFZL1VEEB","cs_wg_full_v4_conf_real2","3VHP9MDGRNLIOVJJ18VMHKF3A4SFC2","58993","579074","Male","899","No","No","I was thinking about the third letter that is the closest to A. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:33:34","6338"
"A13DD9WSQZ2D2M","cs_wg_full_v4_conf_real2","3ZPBJO59KP2C7JG3WUEX4B9YBJHHD2","42741","671594","Male","1047","No","No","February popped in my head so I wrote it, then tried to think of what'd be a better answer",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:33:52","6339"
"A3I72FPW52ABJ5","cs_wg_full_v4_conf_real2","3HYA4D452RK5QDRH4F6G576HYDF2FG","66954","632004","Male","936","No","No","no",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:33:55","6340"
"A1HCYD5N0FGJAX","cs_wg_full_v4_conf_real2","38JBBYETQOBNND68DI5YG4IF6QW4EW","134984","712002","Male","832","Yes","No","none",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:35:17","6341"
"A3A6A30JN4KOTG","cs_wg_full_v4_conf_real2","3RKNTXVS3MZKX0PWXD3CKLSOLBYA47","56994","727259","Male","909","Yes","Yes","No",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:35:23","6342"
"A34M1L9UJN6SGG","cs_wg_full_v4_conf_real2","3NKQQ8O39Y6HC5MNWTLWNQYO5QIUDD","56238","790996","Female","1133","No","No","I didn't have a strategy because I was a little flustered. After about 7-8 questions, it occurred to me I should go through the months in order, but it was kind of late for that. However, I did it anyway and lucky for me, I feel like February was a very good answer, if not the best you could get.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:35:33","6343"
"A2RPYHATMG69C5","cs_wg_full_v4_conf_real2","3WAKVUDHUWH1VWLD5GIANYOSJFFU7K","75575","762816","Female","874","No","No","it came randomly and I forgot it wasn't one of the words in part 1",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:35:58","6344"
"A2VWG0L5JHOBWN","cs_wg_full_v4_conf_real2","34Q075JO1XE74OUVITNHXH9805C01T","186579","643336","Male","858","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:35:58","6345"
"A1Y1X40P944YI","cs_wg_full_v4_conf_real2","3DHE4R9OCWCB4DNCFZCYNS6TZSF2GF","66840","789432","Female","1024","Yes","No","I didn't understand how it worked. I knew ""e"" would equal 22 points so it had to at least be 22.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:36:31","6346"
"A2CJ89LQ5VWNO9","cs_wg_full_v4_conf_real2","3RKNTXVS3MZKX0PWXD3CKLSOLBY4A1","54041","855871","Female","1048","No","No","i wrote as many as i could out and looked at the third letter",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:36:49","6347"
"A2K05RWEOSTCAJ","cs_wg_full_v4_conf_real2","3ZAZR5XV01JOTCAJ2KPTKCVLM9MZCA","35137","565824","Male","911","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:36:58","6348"
"A2W4Z6GVPNCO3C","cs_wg_full_v4_conf_real2","3NC5L260MONJXKGMRD4DCK9KZIBOF8","46466","713668","Female","846","Yes","No","I JUST THOUGH OF A WORD THAT WOULD GENERATE A BONUS BUT THE TIME WENT QUICKLY. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:38:03","6349"
"A1U7MJ0OWPBNO4","cs_wg_full_v4_conf_real2","3R0T90IZ1SDO2VFECS14Z5FFBJSCGY","79723","908460","Male","1098","No","No","I honestly don't know, I probably should have thought about it before clicking next.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-08-31 16:38:12","6350"
