"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","0","312790","Male","0",,"No","No thanks. I just determined what the 3rd letter of the 3 months were and I chose the one that was latest in the alphabet.","16-2","beaver","Mississippi","Zoo","Sex",NULL,"2019-01-10 16:13:56","10878"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","0","370748","Female","0",,"No","went in order mostly ","8+7","eel","magnanimous ","zap","jazz",NULL,"2019-01-10 16:14:56","10879"
"A2H5A3QHY8BK3X","cs_wg_rev_notr_real1","31UV0MXWNQDHZ1CUN6EZ6BMMRJQI5J","0","308698","Female","0",,"No","I thought about each month individually, in order.","7*2","bee","epidemiology","zebra","chemistry",NULL,"2019-01-10 16:14:59","10880"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","0","387309","Male","0",,"No","Try to think of words where the third letter was v, w, x, y, z.","8 + 7","squeegee","exceptionally","zoo","ally",NULL,"2019-01-10 16:15:02","10881"
"A2MHM7JK1T9XHR","cs_wg_rev_notr_real1","3WQQ9FUS6AVQZBHQFUTLW8S0YJ7B85","0","297203","Female","0",,"No","No particular comments. I just thought about all three months and what their third letters were.","8+7","SEVENTEEN","ANTIDISESTABLISHMENTARIANISM","ZERO","JAZZ",NULL,"2019-01-10 16:15:06","10882"
"A1L3ES1MHTECA1","cs_wg_rev_notr_real1","3KYQYYSHYV8MZ02Q079NOK60G9NODS","0","258604","Female","0",,"No",,"8+7","excellent","supercalifragilisticexpialidocious","zebra","musically",NULL,"2019-01-10 16:15:25","10883"
"A1C6K6JDJARJGJ","cs_wg_rev_notr_real1","3634BBTX0OV91Y5JTIR8SNDZGD4FIZ","0","333430","Male","0",,"No","i typed the months in the virtual box and looked at the third letter of each month to decide which month to type as my answer","12 + 2","electric","Schwarzenegger","zebra","zumiez",NULL,"2019-01-10 16:15:31","10884"
"AT54KT73813OK","cs_wg_rev_notr_real1","3F6KKYWMNB24HF2EZS9A9V6VQZINDC","0","358492","Female","0",,"No","Strategy was to think about what letter was later V or Y in the alphabet.  Then choose the month.  ","19-6","educate","prophylaxis","xylophone","fox",NULL,"2019-01-10 16:15:36","10885"
"A6BX4TOUOEDGI","cs_wg_rev_notr_real1","3UJ1CZ6IZHQ6TFFQSI8DADS90HS5SY","0","315106","Male","0",,"No","I used the fact that may has a 'y' at the end to decide.","8 + 7
","coffee
","Antidisestablishmentarianism","zodiac","belly",NULL,"2019-01-10 16:15:39","10886"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","0","354761","Male","0",,"No",,"8+7","extreme","hieroglyphics","zebra","alcatraz",NULL,"2019-01-10 16:15:39","10887"
"A2NP9KPWVV6OZY","cs_wg_rev_notr_real1","3STRJBFXOWSAQYD8O5H9M77DZQ1KTN","0","342425","Female","0",,"No","I went through the months in my head thinking of the 3rd letter and when i got to May i stopped since Y is pretty far down on the alphabet","8 +7 ","peeved","mississippi","zigzag","hairy",NULL,"2019-01-10 16:15:48","10888"
"A352LR682WGZPH","cs_wg_rev_notr_real1","3EICBYG644XYTX5FKYM7WI7WWF1CJX","0","374317","Male","0",,"No","I went through all the months in my head","8 + 7","evene","mississippi","zebra","blitz",NULL,"2019-01-10 16:15:50","10889"
"A1UE7G5XDZGGXW","cs_wg_rev_notr_real1","358UUM7WRZ49F4TW1MN5IN195L47RR","0","297584","Male","0",,"No","I just tried to remember and go through the alphabet by letter","1","stewardesses","epistemological","Zeal","Party",NULL,"2019-01-10 16:15:50","10890"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","0","395874","Male","0",,"Yes","Good survey ","16","e","sucesssful ","am","z",NULL,"2019-01-10 16:15:56","10891"
"AAU4PMP6PSMCM","cs_wg_rev_notr_real1","3ZY8KE4ISJ4BETFS651LJB77VH9QV1","0","330983","Female","0",,"No","I went through all of the months and thought of the 3rd letter.","8+7","epilepsy","supercalafragalisticexpialidocious","zebra","x-ray",NULL,"2019-01-10 16:16:14","10892"
"A1ULM02AQ6W78Q","cs_wg_rev_notr_real1","3IRIK4HM3ALM52Q80FSINE2RA9HC6R","0","454210","Male","0",,"No",,"15","Everlastinggodstoper","straight","Zebra","buzz
",NULL,"2019-01-10 16:16:18","10893"
"AMKU7YXM3RZ8I","cs_wg_rev_notr_real1","37FMASSAYCSJOHT3OG5C9XME1FCBID","0","349323","Female","0",,"No","I repeated the three months over in my head and counted to the third letter quickly for all three. November wouldn't have been a bad choice either, but May was slightly better.","8 + 7","energetic","conditionally","xylophone","crazy",NULL,"2019-01-10 16:16:18","10894"
"A1IW9V75GCJ58P","cs_wg_rev_notr_real1","34Z02EIMISE8D864KC7R3NS4LSV0TX","0","439930","Female","0",,"No",,"8","beer","albuquerque",,"eggs",NULL,"2019-01-10 16:16:22","10895"
"A1JMC48MUXM0YU","cs_wg_rev_notr_real1","3TS1AR6UQQFCCEONARNB1YNQ2XT7FW","0","354635","Female","0",,"No","Go through the months. I didn't get to finish erasing and typing in march.","8+7","emerged","Quetzalcoatl ","zone","x-ray",NULL,"2019-01-10 16:16:34","10896"
"A2K6UJ6R57J754","cs_wg_rev_notr_real1","31QNSG6A5RU3XZE02DH5R664FTG78F","0","446454","Male","0",,"No","think as fast as possible ","8+7","seeded","Mississippi","zebra","yellow",NULL,"2019-01-10 16:16:37","10897"
"A2J4V8UPVHW4QL","cs_wg_rev_notr_real1","3MHW492WW0EKTEH0ECU422N2LGBMV9","0","426720","Male","0",,"No","To try to pick the month with the third letter as late in the alphabet as possible","16-2","elephant","supercalafragalisticexpealidocious","Zoo","Perez",NULL,"2019-01-10 16:16:50","10898"
"A3QI3HVLF8W0O5","cs_wg_rev_notr_real1","3S3AMIZX3U6LQB5NA20WTKCJRV4DCK","0","399708","Female","0",,"No",,"8 + 7","redeemed","mississippi","zenon","zoo",NULL,"2019-01-10 16:16:59","10899"
"A2EF4TNVFJ5A0D","cs_wg_rev_notr_real1","374TNBHA8BWSINAXBGO5QAB1DYBQYA","0","366756","Female","0",,"No","Try to think as fast as I could!","15","beekeeper","onomatopoeia","zebra","buzz",NULL,"2019-01-10 16:17:00","10900"
"A1RNGPLY0KHWWG","cs_wg_rev_notr_real1","3MMN5BL1WZ50H5FHU2OYJ7VJUWJ3MU","0","401513","Female","0",,"No","This was interesting and fun. I just envisioned the words in my head.","8+","envelope","supercalifragilisticsexpealidocious","zebra","topaz",NULL,"2019-01-10 16:17:02","10901"
"AIZA3WZHHOLJ7
AIZA3WZHHOLJ7","cs_wg_rev_notr_real1","3U5JL4WY5KAWTDXP8NVQ4T3NF0Z4X0","0","445535","Female","0",,"No","I began thinking of month names, and November just popped up in my head.","8+7
","emesis","Mississippi","zoo","jazz
",NULL,"2019-01-10 16:17:15","10902"
"A3V9JFVZQ2XF4Y","cs_wg_rev_notr_real1","3K9FOBBF2HKNFRQ6C97YS8E0Z8KLNQ","0","364529","Male","0",,"No","The unskippable timed pages in the study were really annoying. My strategy was simply listing the months in my head chronologically and picking the best option.","8+7","emergence","antidisestablishmentarianism","zebra","alimony",NULL,"2019-01-10 16:17:18","10903"
"A3606IJBZTGXK9","cs_wg_rev_notr_real1","3GA6AFUKOOPEPRE6358LR2NNDAK3HL","0","430424","Male","0",,"No","Look at the third letter of all three months and pick the one that was latest, i.e. may","8+","eerie","onomatopoeia","zebra","jazz",NULL,"2019-01-10 16:17:19","10904"
"A2FDNHH4NNRLFA","cs_wg_rev_notr_real1","3DYGAII7PL9Y99IWKTSMDJIP9T8QPG","0","401634","Female","0",,"No",,"8+7","easy","Delicious ","zebra","easy",NULL,"2019-01-10 16:17:19","10905"
"A18CAKYCQD5V9O","cs_wg_rev_notr_real1","3HMIGG0U4L7MCJA1PM754JQ1JSOY86","0","478724","Male","0",,"No","trying to visualize all the months. It didn't work well :))","8+7
","electric","s","zodiac","blitz",NULL,"2019-01-10 16:17:22","10906"
"A1M5BJTQIXCM33","cs_wg_rev_notr_real1","3OVHNO1VE62YY4GX2GK44ID40DQDZJ","0","412738","Male","0",,"No","Strategy was to think of short months first. Lucked out with ""may"" because in retrospect that's a bad strategy.","16
","ev","onomatopoeia","zebra","ax",NULL,"2019-01-10 16:17:30","10907"
"A1I5Y52TDMIOT6","cs_wg_rev_notr_real1","3XC1O3LBOSNLA4VQ95TA17KSOQ6LTR","0","392490","Male","0",,"No","thinking quickly about which months have letters late in the alphabet in them.","8+7","green","encyclopedia","zebra","bay",NULL,"2019-01-10 16:17:34","10908"
"A144PX09LQHKYX","cs_wg_rev_notr_real1","3KB8R4ZV1E85SQN8YS59OL9YM2KBGL","0","420449","Female","0",,"No","i don't know ","200","believe","supercalfragaliticgetmealoa ","zebra","exit",NULL,"2019-01-10 16:17:40","10909"
"A2I3FOCA0WANBJ","cs_wg_rev_notr_real1","3Q8GYXHFEP3QMYQUVWIDV8OREE6C5B","0","326854","Female","0",,"Yes","memorizing","8+7","goes","communication","a","a",NULL,"2019-01-10 16:17:45","10910"
"AD8MTB9V5VC9R","cs_wg_rev_notr_real1","3WI0P0II61TPWDU6SZQRIFB5RW7RD4","0","387769","Female","0",,"No","My strategy was to think of all the months as quickly as possible.","8","eel","encyclopedia
","Zebra","twenty",NULL,"2019-01-10 16:17:58","10911"
"A6L0QHVLVJS6Z","cs_wg_rev_notr_real1","3EQHHY4HQST33A6ZXIEWLZ96C6Y5GE","0","474459","Female","0",,"No","There was no certain strategy","7*2","ex","elephant","wine
","follow",NULL,"2019-01-10 16:18:01","10912"
"A345UMIGBDH6YI","cs_wg_rev_notr_real1","3G0WWMR1UVLY6O6J4EFU9UDU9E7QNK","0","409961","Male","0",,"No","I just used the one that popped into my mind.","12+2","cheese","prestidigitation","zebra","paradox",NULL,"2019-01-10 16:18:10","10913"
"AKPFT0J7SFUV9","cs_wg_rev_notr_real1","333U7HK6I9G8YPBTKUHIGOPEHFDDJY","0","430919","Female","0",,"No","I have never taken a study like this before so I found it very interesting, though it made me anxious with the time limits. I didn't have a strategy for the third letter question; 'may' popped in my head instantly and I realized the third letter was towards the end of the alphabet. ","9+5","esteem","supercalafragalisticexpealadocious","Yellow","driveway",NULL,"2019-01-10 16:18:13","10914"
"A16DK1HX6RPDGW","cs_wg_rev_notr_real1","35H6S234SA116HHTL55A98WHISV56C","0","510392","Female","0",,"No","No questions. I just started with February and went through the three months to see which one had the latest letter. I also immediately put my cursor in the answer box so I would be able to put my answer in as soon as I decided. ","8+7","levee","onomatopoeia","yawn","easy",NULL,"2019-01-10 16:18:14","10915"
