"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A1TLNLB9D87H6","cs_wg_v5_real1","304SM51WA358IVWZTSZQDZSYEO7BSI","87922","2043864","Female","702","No","No","I think I accidentally used a work twice in a row. My memory isn't good and under a very short time constraint, I panicked and probably used it twice in a row because it wasn't enough time for my brain to remember every word from Part 1.

My strategy in part 2 was to quickly remember something to beat the time.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:32:39","665"
"A2R40R4O6G0YBY","cs_wg_v5_real1","39GAF6DQWR1NXPVBLQB6IAZWRGA1VU","52146","2245751","Female","780","No","No","My strategy was to try to remember the words from the first part of the study while I was on the example page so I didn't run out of time. I have a good memory, so I remembered all the words. It was just a matter of figuring out which one was best.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:32:44","666"
"AEPHQ3XYCQ0CG","cs_wg_v5_real1","3VD82FOHKQPCU8WC0BEC4EOFZK4COT","77704","2089519","Female","749","No","No","no",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:33:21","667"
"A11M8UUM1MHMAW","cs_wg_v5_real1","3IQ1VMJRYTLLU6V8E8Z31T324IX9AA","92587","2269482","Female","718","No","No","To try and really understand the question and answer to the best of my ability for each question and to try and remember the words from part one.  ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:33:56","668"
"A3QL8ZAD9BKWUF","cs_wg_v5_real1","36U2A8VAG1067KC2YB48UOZPI3BYK2","38017","2340194","Male","761","No","No","Interesting survey. My strategy was to just come up with words that i remember in part 1 and try to utilize them in the period.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:37:21","669"
"AMTTB8JUWRRM7","cs_wg_v5_real1","3KXIR214I4HVSXUSKYAXE39O62R422","111687","1820442","Female","722","No","No","I tried to remember the first word that jumped out at me, then I calculated it's point value. If it seemed low, I would try the next word I remembered.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:41:24","670"
"A2KTFRPDBM635X","cs_wg_v5_real1","3E47SOBEYQX2YML92G17KHSTNB5CIY","75296","2601874","Female","719","No","No","None, but did enjoy it! My strategy was just to remember as much as I could and try to be as quick too. It was difficult to calculate some of the answers for part 2, though. ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:42:34","671"
"A1QGG767E07WBA","cs_wg_v5_real1","33NF62TLXJ3GCVH3CB35K1K15Z3JKU","105660","2872624","Female","747","Yes","No","This was a really fun study!  Thank you! I just tried to recall as much as I could from my memory as I could.  I tried to picture the screen in my head and figure out point values.  ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:43:27","672"
"AZZA3J049G7R5","cs_wg_v5_real1","3HMVI3QICJT41JQGQ1YQP93Q9XC1Y3","111297","2694158","Female","785","No","No","Try to think of the best word that I can remember.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:44:24","673"
"A2Q69YLFF1FK8E","cs_wg_v5_real1","323Q6SJS8IH953UZN09NSBCHKBIHFL","90479","2418301","Male","663","No","No","Part 2 was a little difficult... But challenging in a good way ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-22 14:48:57","674"
