"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A272X64FOZFYLB","cs_wg_full_v1_real2","31Z0PCVWUKGMVJ6O5BS0I22QMZZT71","57610","1169921","Male","1093","No","No","No comments, just wrote down the first words I could remember for the third-to-last letter and then saw liquid and thought I wouldn't be able to do better than that",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:36:43","3651"
"A1HIFA234B4LTH","cs_wg_full_v1_real2","3QXNC7EIPIWPTTXQM62ACNRRKER099","52957","1227560","Other","1136","No","No","I just did my best to remember something quickly ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:38:05","3652"
"A1QXYROUID6JGZ","cs_wg_full_v1_real2","31Q0U3WYDPGLMZUF3S8QCWJVUG9717","50860","1264336","Male","1127","No","No","I just went word to word in my mind and placed it in the main answer one by one (to ensure I'd be guaranteed to at least get some bonus money). I honestly blanked and went with abdomen. I wish I had remembered that silver was one of the words quicker.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:38:31","3653"
"A1CXB0JXEY20NV","cs_wg_full_v1_real2","3Z3ZLGNNSIVR2KD9MVVF0GFNXQFQ3G","67287","1233383","Male","658","No","No","The study was pretty straight-forward and interesting in terms of psychology. Thanks a bunch! My strategy was to try to think of all the words I could think of that had appeared and had a late-ending letter, generally from T or later only.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:38:57","3654"
"A1E77HZO63E334","cs_wg_full_v1_real2","3LYA37P8IQOAUCJROJQOMD1QMC0BK0","30572","1321193","Male","676","No","No","I had no strategy. I just guessed costume since I knew it was a word.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:39:35","3655"
"ACP3L9X63GBRK","cs_wg_full_v1_real2","3NLZY2D53PQ8IO3YS1ZFW294XC6LQP","65578","1312348","Male","1155","No","No","I tried to type out some of the words I remembered, but than noticed I was almost out of time so I just put in the first word I could remember to make sure I had an answer down. That was by far the toughest question, mainly due to the time constraint.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:40:01","3656"
"ALLP45O3BDWYM","cs_wg_full_v1_real2","3LOTDFNYA70R2TPOIZVNTEM6OH1WFZ","42470","1332227","Female","1148","No","No","I just guessed during the third to last letter part",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:41:01","3657"
"A2O0Q5E0X134ZJ","cs_wg_full_v1_real2","3RGU30DZTA9B2JH6XNGLZEC7JM3JMX","53414","1439523","Male","1119","No","No","I don't know, but I wasn't able to think of ""heaven"" until asked to recount all of the words.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:41:07","3658"
"A3QDBNW2H8EMFW","cs_wg_full_v1_real2","39GHHAVOMFSVYTS0RJGPDKV7XVJ4JO","61556","1432356","Male","644","No","No","I just tried to think of all the words in my head then narrow it down to words that had letters late in the alphabet. I think I got a pretty good one",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:41:09","3659"
"A1RDT8BS8A8S76","cs_wg_full_v1_real2","3RWE2M8QWHBAIV1KNGLFUOMBP38N0V","41535","1373270","Female","677","No","No","No I do not. The study was fun and my strategy for the third to last letter I thought of the words I remember from the study and typed the one in that I knew may be the answer",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:41:19","3660"
"A13T61GJTR2Y9B","cs_wg_full_v1_real2","3XIQGXAUMC9TC0F8ALTX75NWZVOX7P","71207","1350660","Male","1149","No","No","I just tried to replay the list in my head",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:41:25","3661"
"A2XPDRWL1KCWDM","cs_wg_full_v1_real2","3VJ40NV2QIOTGPYNMX92TOOLCO9OTM","46418","1428637","Male","682","No","No","For the question, I attempted to think of any words with a ""Z"" in them but I couldn't think of any.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-25 15:41:27","3662"
