"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"AHJ6FRXMQUDEH","cs_wg_mon_single_v1_real1","3RKNTXVS3MZKX0PWXD3CKLSP43VA49","56964","871764","Female","746","No","No","I didn't have a strategy, I just thought ""April"" and thought that was pretty good because R, and then randomly remembered ""May"" which I think would be the winner","1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:06:38","9564"
"A1QRCJFX76DELI","cs_wg_mon_single_v1_real1","3AMYWKA6YBNNERNBQK19IEW8PB4O66","43243","1016237","Male","640","No","No","I just thought of months, and then thought of May at the last second!","1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:07:34","9565"
"AYW016I0MGCB7","cs_wg_mon_single_v1_real1","3DZQRBDBSLG3F0SMEZKKVGUPC963SD","59176","999073","Female","828","No","No","I just quickly went through the months in my head. I actually didn't even think of May which would have been the best answer. I actually went to the last few months first because October/November both had late alphabet letters as the third.","0",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:08:16","9566"
"A2LI8283SXAJS9","cs_wg_mon_single_v1_real1","3NPI0JQDAO6B1PAO1XMHIOTCJOBPTZ","54471","1113070","Female","804","No","No","This was a fun study! My strategy for the third letter question was originally to go through the months in chronological order but I quickly realized that wasn't very effective so I started trying to think of months that had unusual letters in them since the unusual letters tend to be more toward the end of the alphabet","0",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:08:46","9567"
"A2L3TU04PQ346A","cs_wg_mon_single_v1_real1","39N5ACM9HEOSHA1A3RH0ROS0PH99PK","90447","1063897","Female","780","No","No","my strategy was the go ahead and write what I thought the best answer was and then think about the others. after a few seconds, I started typing out the months on the virtual notepad to make sure there wasn't a better option","1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:09:25","9568"
"A1335PAW6E5SE2","cs_wg_mon_single_v1_real1","32VNZTT0A75CWHBDZOPYFBHZ47IR4X","64458","1138399","Female","738","No","No","December popped to mind first for some reason, and from there I just started going through the months in order. When I got to May, I wrote that because I know no month has the third letter of Z, so I couldn't beat it. ","0",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:09:48","9569"
"AV11S93KI37X3","cs_wg_mon_single_v1_real1","3IFS6Q0HJIKI53A5Z2R7ZMWEVR2ISR","111439","1186340","Male","790","No","No","The third letter question was too obscure to comprehend in 20 second time limit. ","0",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:10:17","9570"
"A4IY48GQ4Q2FP","cs_wg_mon_single_v1_real1","3L6L49WXW0YNRUDF2HCVCAC3CPV54Z","73830","969557","Female","768","No","No","i just went in order with the months starting at the first one i thought of which was april i think","1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:10:20","9571"
"A2TGT3EVYQOJ8P","cs_wg_mon_single_v1_real1","3NC5L260MONJXKGMRD4DCK9LIA7FO0","89617","1201179","Female","782","No","No","Running the months through my head quickly ","1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:10:25","9572"
"AXPGZD6Q9556W","cs_wg_mon_single_v1_real1","3HFNH7HEMHFSWWPXHA2ZJA4XYQQGQ9","48931","1061057","Male","754","No","Yes",,"1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:10:31","9573"
"A3I9J7ISPWHOXU","cs_wg_mon_single_v1_real1","3FTF2T8WLRJI1JYBFDVVJI0WIEBW91","88942","929743","Female","696","No","No",,"1",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:11:10","9574"
"A18PFPO5K63ZL2","cs_wg_mon_single_v1_real1","3EJJQNKU9R668TZ8EV9H90Q39C5RHK","72326","1046164","Male","602","No","No","I just panicked with seven seconds left and wrote November because it seemed good enough.","0",NULL,NULL,NULL,NULL,NULL,"2018-11-09 17:11:16","9575"
