"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A305KD2HBUUCMQ","cs_wg_v6_real1","340UGXU9DY236MM9NELQTC4T2Y8VUU","23680","1341483","Male","63","Yes","Yes","GOOD",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:25:32","1081"
"A2UO3QJZNC2VOE","cs_wg_v6_real1","3U4J9857OECMZXC75P1FI8W2RVVB72","23725","1406910","Male","111","No","No","no",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:27:56","1082"
"A1ST4RTOTHAKMY","cs_wg_v6_real1","3OONKJ5DKCKTK346MBIHTUIXHK5BOS","34091","1669505","Female","112","No","No","REMEMBERING ALL THE WORDS WAS HARD! I COULD ONLY SEEM TO REMEMBER FOUR THAT I CONTINUED TO USE ON PART 2.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:30:38","1083"
"A30MYN1DI6EJ8M","cs_wg_v6_real1","36AHBNMV1RDYTE6S6UILQB4ZYFFYDW","28807","1737519","Female","112","No","No","My strategy was to recall as many words as I possibly could recall!",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:30:58","1084"
"A2U7BMG19Q83GE","cs_wg_v6_real1","3NLZY2D53PQ8IO3YS1ZFW2928F0LQW","21064","1813861","Male","111","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:31:36","1085"
"A3NWXWSXFJG8BI","cs_wg_v6_real1","3PS7W85Z8Z3Q92UHK8QKWYTUSSIT9L","28794","1823455","Female","111","No","No","I tried to type and look at the words but didn't have too much luck!",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:00","1086"
"AV15YFBYL71S6","cs_wg_v6_real1","3URFVVM165JKF6RJOBATEIHPQ9EZUY","28760","1708923","Female","112","No","No","Struggle to remember what words were in part 1",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:10","1087"
"A1YIMBPJ9MUKLJ","cs_wg_v6_real1","3BDCF01OGXVHRQUKJBG99OC47OHLYZ","42929","1840560","Female","111","No","No","No comments. Strategy was to try and remember the words I typed the least amount of times.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:16","1088"
"A2L24GZ7YWKGDE","cs_wg_v6_real1","3EA3QWIZ4IWJK3NKO2WX9RSXBI5TI4","18992","1802144","Male","110","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:28","1089"
"A1YH4LT7EAYT47","cs_wg_v6_real1","3XCC1ODXDLCJLMYBXLWBIEI1E7PQRR","42298","1884850","Male","112","No","No","THE ONLY STRATEGY I HAD IN PART TWO WAS TO PUT MY CAPS LOCK ON SO THAT I COULD MORE EASILY COUNT THE LINES FOR THOSE QUESTIONS. UNFORTUNATELY I WAS SO FOCUSED ON THE UNREAL WORDS IN PART ONE, I STRUGGLED TO REMEMBER THE REAL WORDS FROM PART TWO. HOWEVER, ON THE FINAL QUESTION WITH A LOT MORE TIME, I WAS ABLE TO RECALL LIKE 5 MORE WORDS I HADN'T REMEMBERED. I'M SURPRISED EVEN AFTER TYPING THEM SO MANY TIMES IN PART ONE, I STILL DIDN'T REMEMBER THEM. I WAS FOCUSED ON REMEMBERING THE UNREAL WORDS B",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:32","1090"
"AXKODH8S4ABAB","cs_wg_v6_real1","33C7UALJVLZPMDZYDX0WQWFOG3A18W","31005","1860708","Female","112","No","No","figure out the word i would use to answer the question while on the screen previous to the one which would actually ask me to answer the question",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:52","1091"
"A29VPSFOR6OO5H","cs_wg_v6_real1","34S9DKFK73Q7FQX5VOWOMGGTCJHYNE","45436","1868322","Female","111","Yes","No","Just try to think of what word I would use before I moved onto the timed part.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:58","1092"
"A1RPQXFV02P72A","cs_wg_v6_real1","33PPUNGG386SZEZ2KHFO97U5JAAZRU","143965","1784139","Female","110","No","No","NA",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:32:59","1093"
"A17LIM50IMQN7Y","cs_wg_v6_real1","3UNH76FOCS61X8C5JNHO91RT7T7YME","44943","1903757","Female","111","No","No","I tried to remember the words but SO many of them escaped me. It was a real struggle so I can't say that I had a good strategy.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:33:23","1094"
"A3B9OZQTE4US3T","cs_wg_v6_real1","34Z02EIMISE8D864KC7R3NS1POP0TH","34656","1910740","Male","110","No","Yes","HARD STUFF",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:33:42","1095"
"A3M4TO1SU4BLN4
","cs_wg_v6_real1","3JNQLM5FT4NRQ51DQQ9E0KBZS9N2L0","36694","1844606","Male","112","No","No","My strategy was trying to remember words from part 1 however it was way harder than I could have imagined ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:33:56","1096"
"A293AP4EOI44BS","cs_wg_v6_real1","3HHRAGRYX86AWAP9OR4L2ON7TK1O9U","45047","1978031","Male","112","No","No","I used a few that were easiest to remember and relied upon them. I wish I had remembered more of the words, but entering the data in part 1 almost became autopilot. A few stood out in my memory, but half were lost between part 1 and part 2. ",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:34:12","1097"
"A2295H0UW8SPNU","cs_wg_v6_real1","3AQF3RZ558JT8EAIRHIJVKNRBI36FG","39279","1874926","Female","108","No","No","I really wish I could have used the keyboard shortcuts to move the cursor to the different fields in the first part.  The ones I missed were because I hadn't returned my hand to the keyboard.  Would have been easier to press ""enter"" but that may have been part of the study.  Don't know.

I tried not to think too hard about it.  The more I thought about it the more confused I got.  Then I tried to think ahead using the example.  
",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:34:17","1098"
"A3JDWMS5QJHREI","cs_wg_v6_real1","36NEMU28XFEX83H54MZ0O46DWL7WMD","36176","1946572","Female","111","No","No","I just tired to remember the words",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:34:29","1099"
"A3K8J4N2M38P0S","cs_wg_v6_real1","3B1NLC6UGZX7WKOIHXNAJ5EK72TGPV","42441","1874241","Male","111","No","No","Part 2 was very tough. I had a tough time remembering the words and a really tough time writing them down. I think if I would have paid attention to the words more then just finishing the task. It was a fun task though.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:34:32","1100"
"A1BJM9EIGHNOYH","cs_wg_v6_real1","3TE22NPXPBD5VB9FOCTL7I6MQ1O445","52300","1846149","Female","112","No","No","I tried to make up a story with the words as I went. This study was really fun. I enjoyed taking part!",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:34:54","1101"
"A17F06M11XQX6S","cs_wg_v6_real1","3D3VGR7TA0GRELS9ZAKF56PQ4FBR3P","40232","1980318","Male","112","Yes","No","I just tried to remember as many words as I could and would write them down in the notepad so I could visualize them.",NULL,NULL,NULL,NULL,NULL,NULL,"2017-09-27 14:35:02","1102"
