"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A3SHZQLYH7L1V4","cs_wg_full_v2_pilot2","3K5TEWLKGVCYXVR9TXWCA9GKY5RVIQ","73874","1437456","Male","891","No","No","no strategy just couldn't remember all the words within the time limit",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:17:10","4616"
"A2QTFUJ1ON2ZR2","cs_wg_full_v2_pilot2","3VZLGYJEYLBCWALETGLGYPGVAT1XZS","61574","1715189","Male","899","No","No","Thank you for the study. My strategy for the third to last letter question was to just think of all the words with letters close to the end of the alphabet ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:21:44","4619"
"A24UUWI8IIJKT6","cs_wg_full_v2_pilot2","34HJIJKLP5X4POSU88U8G861TNQV4B","64968","1676463","Male","892","No","No","Think of what words were shown. There was no time tho think in part 2, though",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:22:17","4620"
"A2PWUACCQI97J8","cs_wg_full_v2_pilot2","3LKC68YZ3A4L862HH2EDG8VKHNSWOW","173979","1542906","Female","914","No","No","I used the first word that popped into my head",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:23:54","4622"
"A2FJUGTKTCIB0","cs_wg_full_v2_pilot2","33UKMF9319L9TH3VIEV1NYU8C1RTTP","68902","1738709","Female","883","No","No","The second part was hard! I didn't have much of a strategy. I just tried to think of words that had late letters at the end and costume and chorus came to mind. I felt rushed because of the timer so I chose costume. It was late in the alphabet and I knew I wouldn't run out of time so I didn't try to come up with something else. I actually really enjoyed the study overall. I like it when I have some control over my bonus. Thanks for allowing me to take part!",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:23:55","4623"
"A342D4DOMDD3Q9","cs_wg_full_v2_pilot2","36WLNQG78ZB78CRHSXFLOIOL3K4BER","107664","1895527","Male","909","No","No","I thought about the ending sounds.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:24:15","4624"
"A1Z0ECR2X12MPW","cs_wg_full_v2_pilot2","3NJM2BJS4W7UF88DFBRRTET7ZC6PCX","76357","1724664","Male","904","No","Yes","just try to think of the words I can, then remember the words by points. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:24:29","4625"
"A3EKKEZ21SGJEC","cs_wg_full_v2_pilot2","3IFS6Q0HJIKI53A5Z2R7ZMWDZ1XSII","113368","1953146","Female","912","No","No","I didn't have a strategy. I just thought the letter ""v"" was near the end of the alphabet. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:25:09","4626"
"A21E07C6ILD4A","cs_wg_full_v2_pilot2","3NLZY2D53PQ8IO3YS1ZFW294YH6QL5","32716","2114604","Female","861","Yes","Yes","NICE",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:27:34","4629"
"A38ENY014WTJHC","cs_wg_full_v2_pilot2","3VNXK88KKCJ5MUY6P3QZXGHHFF4V97","159880","2380907","Female","883","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-30 17:32:22","4630"
