"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"AHGDYNKOKJWFJ","cs_wg_v7_pilot9","3LJ7UR74RHERHJJL6H8H6RCNXDSN40","0","716713","Male","0","No","No","I was trying to maximize my bonus.",NULL,NULL,,"8 + 7","[""FILMMAKER, I made a film in high school"",""UNHAPPY, I have been unhappy before"",""WEAPON, I use weapons in video games"",""POPCORN, I always get popcorn at the movies"",""GOLDEN, I prefer silver to gold jewlery"",""RABIES, I have never had rabies"",""MAILMAN, The mailman comes to my house around 4pm every day"",""DOGSLED, Dogs pull sleds in Alaska"",""LIPSTICK, I have never worn lipstick"",""STEREOTYPE, Every race has a steretype"",""INFERNO, I have never read Dantes Inferno"",""SMOKER, I used to be a smoker""]","[""LIPSTICK"",""SMOKER"",""INFERNO"",""DOGSLED"",""GOLDEN"",""RABIES"",""UNHAPPY"",""WEAPON"",""FILMMAKER"",""I dont remember"",""I dont remember"",""I dont remember""]","2018-05-25 16:06:16","2978"
"A243H1RTE5GP","cs_wg_v7_pilot9","39KFRKBFINWPXBXHW3W115GZIOWOY1","0","745507","Male","0","No","No",,NULL,NULL,,"15","[""Weapon: Weapons are dangerous"",""Stereotype: People think of me as a stereotype"",""Smoker: I want a smoker to go with my bbq"",""Filmmaker: I enjoy filmmakers' work"",""Golden: Like a ticket"",""Lipstick: I've never worn lipstick"",""Unhappy: I can't remember the last time I was unhappy"",""Rabies: My dog doesn't have rabies"",""Mailman: I never see my mailman"",""Popcorn: Popcorn is delicious"",""Inferno: Fire"",""Dogsled: I've always wanted to ride a dogsled""]","[""Unhappy"",""Mailman"",""Inferno"",""Dogsled"",""Rabies"",""Smoker"",""Filmmaker"",""Golden"",""I don't know"",""I don't know"",""I don't know"",""I don't know""]","2018-05-25 16:06:38","2979"
"A1187B8YT74YAJ","cs_wg_v7_pilot9","3PMBY0YE2749NLS6YMVU7OTRK1SC93","0","794616","Female","0","No","No",,NULL,NULL,,"8+7, ","[""Mailman: I would like to become a mailman."",""Filmmaker: Being a filmmaker is a great career."",""Stereotype: Stereotypes hurt people sometimes."",""Golden: I watched Golden Globes last week."",""Rabies: I hope I never get rabies."",""Smoker: Being a smoker is bad."",""Lipstick: I love that red lipstick."",""Inferno: It's a big inferno here."",""Dogsled: I want to dogsled in Canada."",""Weapon: I hate weapons of all sorts."",""Popcorn: Let's eat some popcorn."",""Unhappy: You look unhappy today.""]","[""stereotypes"",""unhappy"",""dogsled"",""weapon"",""golden"",""popcorn"",""filmmaker"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember""]","2018-05-25 16:07:37","2980"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","0","879922","Female","0","No","No","The sentences really helped connect it to my memory.",NULL,NULL,"8 + 7","8 + 7","[""GOLDEN: I had a golden doodle growing up."",""POPCORN: I don't like popcorn.\n"",""UNHAPPY: I feel the opposite of unhappy."",""FILMMAKER: I know a filmmaker from school."",""WEAPON: I am not for weapon use. "",""SMOKER: I do not like being around a smoker."",""MAILMAN: My mailman does not do his job well."",""LIPSTICK: My favorite thing to collect is expensive lipstick."",""RABIES: Some pets get rabies."",""INFERNO: That pepper made my mouth feel like an inferno."",""STEREOTYPE: I don't want to be labeled by a stereotype."",""DOGSLED: I have never been pulled by a dogsled.""]","[""golden"",""popcorn"",""unhappy"",""smoker"",""mailman"",""stereotype"",""inferno"",""rabies"",""weapon"",""lipstick"",""i don't remember"",""i don't remember""]","2018-05-25 16:09:28","2981"
"A2DA5SD0IQEPBI","cs_wg_v7_pilot9","3AQF3RZ558JT8EAIRHIJVKNSRDCF66","0","956286","Female","0","No","No","JUST TRIED TO REMEMBER",NULL,NULL,,,"[""STEREOTYPE: IT'S NOT GOOD TO STEREOTYPE PEOPLE"",""MAILMAN: THE MAILMAN DELIVERED THE MAIL"",""FILMMAKER: I DONT KNOW A FILMMAKER"",""DOGSLED: I SAW A DOGSLED ON TV"",""POPCORN: I LOVE TO EAT POPCORN"",""UNHAPPY: SAD THINGS MAKE ME UNHAPPY"",""SMOKER: IM NOT A SMOKER"",""GOLDEN: I LOVE TO SEE A GOLDEN SUNRISE"",""RABIES: I KNOW RABIES IS DEADLY"",""INFFERNO: I SAW A MOVIE CALLED INFERNO"",""I DONT LIKE TO WEAR LIPSTICK"",""WEAPON: I HAVE SEEN A WEAPON""]","[""WEAPON"",""POPCORN"",""INFERNO"",""LIPSTICK"",""DOGSLED"",""MAILMAN"",""GOLDEN"",""UNHAPPY"",""SMOKER"",""FILMMAKER"",""STEREOTYPE"",""I DON'T REMEMBER""]","2018-05-25 16:10:32","2982"
"ADZ16EQ74XHJ7","cs_wg_v7_pilot9","3IX2EGZR7BK2ZZUY2VC2LD6GG77JRB","0","1020306","Male","0","No","No","Just kept trying to remember the sentences I wrote. Thanks for the study. ",NULL,NULL,,"8+7","[""Dogsled. I've always wanted to ride a dogsled."",""Popcorn. Popcorn is one of my favorite snacks."",""Stereotype. Stereotypes are more often true than not."",""Unhappy. Thinking about the Detroit Pistons makes me unhappy."",""Smoker. I will never be a smoker."",""Weapon, Many things can be a weapon."",""Mailman. I wouldn't mind being a mailman."",""Lipstick. Most women wear some form of lipstick on special occasions."",""Rabies. Coyotes can give you rabies."",""Filmmaker. Christoper Nolan is an amazing filmmaker."",""Golden. My lab is more golden than yellow."",""Inferno. Inferno is a character from Marvel.""]","[""Mailman"",""Inferno"",""Popcorn"",""Dogsled"",""Unhappy"",""Filmmaker"",""lipstick"",""weapon"",""golden"",""I don't remember"",""I don't remember"",""I don't remember""]","2018-05-25 16:11:18","2983"
"AYRWBQRHMUWWQ","cs_wg_v7_pilot9","3SBEHTYCWN4F1PMEY8JWH8KD6FXYIG","0","1041851","Male","0","No","No","try to remember my story",NULL,NULL,,,"[""rabies, bats have rabies"",""inferno, I have never been in an inferno"",""dogsled, i tried to make my dog pull me on a sled"",""lipstick, my mom wore lipstick"",""stereotype, i break stereotypes"",""mailman, our mailman knows us personally"",""filmmaker, i aspire to be a filmmaker some day"",""golden, golden choral is a restaurant"",""smoker, i could never date a smoker"",""unhappy, I am seldom unhappy"",""popcorn, i buy popcorn at the movies"",""weapon, good to have a weapon just in case""]","[""mailman"",""unhappy"",""weapon"",""dogsled"",""lipstick"",""stereotype"",""golden"",""inferno"",""dont remember"",""dont remember"",""dont remember"",""dont remember""]","2018-05-25 16:12:46","2984"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","0","1084747","Male","0","No","No","In hindsight it seems that the words that were easiest to remember were those which I created an unconventional sentence for.",NULL,NULL,"11,9,13,10,14,12,12,15,14,13,10,14,14,10","8+","[""UNHAPPY: I get unhappy sometimes."",""SMOKER: I've never been a smoker before."",""WEAPON: A gun is a weapon."",""STEROTYPE: There are several stereotypes."",""LIPSTICK: People apply lipstick."",""INFERNO: You don't want to be stuck in an inferno."",""GOLDEN: Golden watches are expensive."",""FILMMAKER: I am a filmmaker."",""RABIES: You can contract rabies from a bite."",""MAILMAN: The mailman delivers the mail."",""POPCORN: I like popcorn."",""DOGSLED: You ride on a dogsled.""]","[""dogsled"",""inferno"",""unhappy"",""weapon"",""golden"",""mailman"",""rabies"",""popcorn"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember""]","2018-05-25 16:13:20","2985"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","0","823679","Male","0","No","No",,NULL,NULL,,"15","[""Lipstick: I don't wear lipstick"",""UNHAPPY: I AM NOT UNHAPPY"",""GOLDEN: THE RING IS GOLDEN"",""POPCORN: I EAT POPCORN"",""DOGSLED: DAISY PULLS THE DOGSLED"",""STEREOTYPE: BAD DANCING IS A WHITE STEREOTYPE"",""SMOKER: TANNER IS A SMOKER"",""WEAPON: HE HAS A WEAPON"",""FILMMAKER: BUXTON IS A FILMMAKER"",""RABIES: DAISY HAS RABIES"",""INFERNO: DANTE HAS AN INFERNO"",""MAILMAN: THE MAILMAN DELIVERS THE MAIL""]","[""UNHAPPY"",""POPCORN"",""I DON'T REMEMBER"",""I DON'T REMEMBER"",""I DON'T REMEMBER"",""DOGSLED"",""WEAPON"",""SMOKER"",""RABIES"",""FILMMAKER"",""INFERNO"",""MAILMAN""]","2018-05-25 16:15:13","2986"
"A2D4RUOUUAE91I","cs_wg_v7_pilot9","36PW28KO4ZX2P2MPMJFPT74EBVNEAD","0","1314527","Male","0","No","No","No comments.  Strategy was to try to remember.  Didn't work.",NULL,NULL,,"8 + 7","[""LIPSTICK: My wife has pretty lipstick"",""MAILMAN: I don't know my mailman."",""RABIES: I once got shots for rabies"",""DOGSLED: I would like to ride a dogsled"",""POPCORN: I hate the smell of popcorn"",""FILMMAKER: My friend Casey is a filmmaker"",""SMOKER: I was once a smoker"",""WEAPON: Weapon of Choice is my favorite Fatboy Slim song"",""STEREOTYPE: White people liking mayonnaise is a stereotype "",""INFERNO: To me, inferno just means an intense fire"",""UNHAPPY: I haven't been unhappy in a while, as I keep getting good news"",""GOLDEN: Dennis Reynolds is a golden god""]","[""filmmaker"",""golden"",""mailman"",""unhappy"",""inferno"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember"",""I don't remember""]","2018-05-25 16:16:15","2987"
