"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"AKC7CAVN6QS52","cs_wg_mon_single_v1_pilot2","3EFE17QCRC6I98ZLTK9MZAVZV78SHF","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","15","0","7940","26","0",,,"21000",,,"2018-11-08 18:26:58","30603"
"AKC7CAVN6QS52","cs_wg_mon_single_v1_pilot2","3EFE17QCRC6I98ZLTK9MZAVZV78SHF","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""December"":""1"",""November"":""0"",""February"":""1"",""June"":""0"",""January"":""0"",""October"":""0"",""July"":""1"",""March"":""1"",""September"":""1"",""August"":""0"",""May"":""1"",""April"":""0""}","{""December"":""4"",""November"":""3"",""February"":""5"",""June"":""3"",""January"":""0"",""October"":""1"",""July"":-1,""March"":-1,""September"":-1,""August"":""3"",""May"":-1,""April"":""6""}","53949",,,"2018-11-08 18:29:22","30604"
"ARYHFQRAS0L7X","cs_wg_mon_single_v1_pilot2","32Z9ZLUT1LL3BG7SM3SDF5LYYI5OHE","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","35199","0","1","MAY","JANUARY 
FEBRUARY
MARCH
APRIL
MAY
JUNE
JULY
AUGUST
SEPTE","21000",,,"2018-11-08 18:31:22","30605"
"A29YMPA27FG8BM","cs_wg_mon_single_v1_pilot2","37UQDCYH6XW18BADA6SFJKQCG87V7M","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","49355","0","1","October",,"21000",,,"2018-11-08 18:32:56","30606"
"ALZDJ7DBWN919","cs_wg_mon_single_v1_pilot2","3M1CVSFP606RM5CUVAAPNOTU0OYAQY","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","21485","0","1","October
October",,"21000",,,"2018-11-08 18:33:29","30607"
"ARYHFQRAS0L7X","cs_wg_mon_single_v1_pilot2","32Z9ZLUT1LL3BG7SM3SDF5LYYI5OHE","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":""0"",""June"":""1"",""September"":""0"",""October"":""0"",""November"":""1"",""July"":""0"",""April"":""0"",""December"":""1"",""February"":""0"",""March"":""0"",""August"":""1"",""May"":""0""}","{""January"":""0"",""June"":-1,""September"":""2"",""October"":""3"",""November"":-1,""July"":""1"",""April"":""2"",""December"":""6"",""February"":""1"",""March"":""2"",""August"":""5"",""May"":""3""}","41187",,,"2018-11-08 18:33:34","30608"
"ALZDJ7DBWN919","cs_wg_mon_single_v1_pilot2","3M1CVSFP606RM5CUVAAPNOTU0OYAQY","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""December"":""1"",""July"":""0"",""June"":""1"",""May"":""1"",""April"":""1"",""February"":""0"",""October"":""0"",""August"":""1"",""November"":""1"",""September"":""0"",""January"":""0"",""March"":""1""}","{""December"":-1,""July"":""0"",""June"":-1,""May"":-1,""April"":-1,""February"":""1"",""October"":""4"",""August"":-1,""November"":-1,""September"":""6"",""January"":""2"",""March"":-1}","34374",,,"2018-11-08 18:35:59","30609"
"A29YMPA27FG8BM","cs_wg_mon_single_v1_pilot2","37UQDCYH6XW18BADA6SFJKQCG87V7M","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""1"",""June"":""1"",""May"":""1"",""August"":""1"",""January"":""0"",""February"":""1"",""September"":-1,""April"":""0"",""December"":""0"",""July"":""1"",""October"":""0"",""March"":""1""}","{""November"":-1,""June"":-1,""May"":-1,""August"":-1,""January"":""3"",""February"":-1,""September"":""2"",""April"":""1"",""December"":""4"",""July"":-1,""October"":""6"",""March"":-1}","114356",,,"2018-11-08 18:37:25","30610"
"A2RXRQF1AHH57S","cs_wg_mon_single_v1_pilot2","3X0H8UUIT1P06YUAOJVM0D5MAVLSWF","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","42943","0","1","November",,"21000",,,"2018-11-08 18:39:42","30611"
"A2RXRQF1AHH57S","cs_wg_mon_single_v1_pilot2","3X0H8UUIT1P06YUAOJVM0D5MAVLSWF","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""December"":""1"",""September"":""1"",""March"":""1"",""June"":""1"",""November"":""0"",""August"":""1"",""July"":""1"",""May"":""1"",""October"":""0"",""January"":""1"",""February"":""1"",""April"":""1""}","{""December"":""5"",""September"":""4"",""March"":""6"",""June"":""6"",""November"":""0"",""August"":""5"",""July"":-1,""May"":-1,""October"":""2"",""January"":-1,""February"":-1,""April"":-1}","62676",,,"2018-11-08 18:43:06","30612"
"A1WOAY9J3T4EUG","cs_wg_mon_single_v1_pilot2","3KJYX6QCM9CUS6BFBFHCMAVL739JVJ","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","9909","26","0","120","8","21000",,,"2018-11-08 18:44:04","30613"
"A13ZT30CMV5X01","cs_wg_mon_single_v1_pilot2","3A0EX8ZRN8P5EH88SYRFVLG2HF6BY3","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","39124","0","1","March
",,"21000",,,"2018-11-08 18:44:13","30614"
"A13ZT30CMV5X01","cs_wg_mon_single_v1_pilot2","3A0EX8ZRN8P5EH88SYRFVLG2HF6BY3","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""September"":""1"",""June"":""1"",""December"":""1"",""April"":""1"",""October"":""1"",""May"":""1"",""November"":""1"",""January"":""1"",""February"":""1"",""March"":-1,""August"":""1"",""July"":""1""}","{""September"":-1,""June"":-1,""December"":-1,""April"":-1,""October"":-1,""May"":-1,""November"":-1,""January"":-1,""February"":-1,""March"":""0"",""August"":-1,""July"":-1}","17114",,,"2018-11-08 18:45:52","30615"
"A1WOAY9J3T4EUG","cs_wg_mon_single_v1_pilot2","3KJYX6QCM9CUS6BFBFHCMAVL739JVJ","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""October"":""0"",""November"":""0"",""August"":""0"",""May"":""1"",""December"":""0"",""September"":""0"",""April"":""0"",""March"":""1"",""June"":""0"",""January"":""0"",""February"":""0"",""July"":""1""}","{""October"":""4"",""November"":""2"",""August"":""2"",""May"":""3"",""December"":""2"",""September"":""2"",""April"":""4"",""March"":""2"",""June"":""3"",""January"":""4"",""February"":""4"",""July"":""4""}","26538",,,"2018-11-08 18:46:17","30616"
"A3AGQ2G8QI59EG","cs_wg_mon_single_v1_pilot2","3C44YUNSI1Q4K0ERF7M2DKBQGVLDPO","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","15","0","49231","0","1","calander",,"21000",,,"2018-11-08 18:54:44","30617"
"A3AGQ2G8QI59EG","cs_wg_mon_single_v1_pilot2","3C44YUNSI1Q4K0ERF7M2DKBQGVLDPO","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""0"",""May"":""1"",""January"":""1"",""December"":""1"",""March"":""1"",""October"":""1"",""June"":""1"",""August"":""1"",""February"":""1"",""April"":""1"",""September"":""0"",""July"":""1""}","{""November"":""2"",""May"":-1,""January"":-1,""December"":-1,""March"":-1,""October"":-1,""June"":-1,""August"":-1,""February"":-1,""April"":-1,""September"":""0"",""July"":-1}","65917",,,"2018-11-08 18:57:22","30618"
"A218ZWPYRMUXJN","cs_wg_mon_single_v1_pilot2","3TXMY6UCAEPFFK9SFO6GTJJI0RJCQ2","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","24706","0","1","November","November","21000",,,"2018-11-08 19:02:30","30619"
"A218ZWPYRMUXJN","cs_wg_mon_single_v1_pilot2","3TXMY6UCAEPFFK9SFO6GTJJI0RJCQ2","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":""1"",""August"":""1"",""October"":""1"",""July"":""1"",""December"":""1"",""September"":""0"",""February"":""1"",""November"":""0"",""June"":""1"",""April"":""1"",""March"":""1"",""May"":""1""}","{""January"":-1,""August"":-1,""October"":-1,""July"":-1,""December"":-1,""September"":""0"",""February"":-1,""November"":""1"",""June"":-1,""April"":-1,""March"":-1,""May"":-1}","18933",,,"2018-11-08 19:04:08","30620"
"A2THN8O1IQIRP7","cs_wg_mon_single_v1_pilot2","3LWJHTCVCCNMIWT26QWH1P4LX4AQFQ","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","18517","0","1","May",,"21000",,,"2018-11-08 19:32:50","30621"
"A2THN8O1IQIRP7","cs_wg_mon_single_v1_pilot2","3LWJHTCVCCNMIWT26QWH1P4LX4AQFQ","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":""0"",""November"":""0"",""September"":""0"",""May"":""0"",""June"":""0"",""February"":""0"",""August"":""0"",""December"":""0"",""April"":""0"",""July"":""0"",""March"":""0"",""October"":""0""}","{""January"":""1"",""November"":""0"",""September"":""4"",""May"":""2"",""June"":""3"",""February"":""1"",""August"":""4"",""December"":""6"",""April"":""3"",""July"":""3"",""March"":""2"",""October"":""4""}","45100",,,"2018-11-08 19:34:51","30622"
