"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","20","0","21898",,"0","november",,"16000",,,"2018-10-31 13:32:29","29999"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":""0"",""October"":""1"",""July"":""1"",""March"":""1"",""February"":""1"",""August"":""1"",""January"":""1"",""November"":""0"",""June"":""1"",""December"":""1"",""September"":""1"",""May"":""1""}","{""April"":""6"",""October"":""2"",""July"":""3"",""March"":""3"",""February"":""3"",""August"":""2"",""January"":""3"",""November"":""4"",""June"":-1,""December"":-1,""September"":-1,""May"":-1}","24682",,,"2018-10-31 13:34:41","30000"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","25","1","10713",,"0","november",,"16000",,,"2018-10-31 13:35:07","30001"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","25","1","11173",,"0","may",,"16000",,,"2018-10-31 13:36:30","30002"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","choice-set","2","[]","2","-1","-1","-1",,"0","{""May"":""1"",""October"":""0"",""April"":""1"",""January"":""0"",""March"":""0"",""August"":""1"",""February"":""0"",""June"":""1"",""September"":""0"",""November"":""0"",""July"":""1"",""December"":""0""}","{""May"":""6"",""October"":""1"",""April"":""6"",""January"":""2"",""March"":""1"",""August"":-1,""February"":""3"",""June"":-1,""September"":""2"",""November"":""0"",""July"":-1,""December"":""1""}","29702",,,"2018-10-31 13:37:16","30003"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","25","1","23793",,"0","may",,"16000",,,"2018-10-31 13:37:49","30004"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","25","1","17052",,"0","O","T","16000",,,"2018-10-31 13:38:00","30005"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","25","1","5024",,"0","november",,"16000",,,"2018-10-31 13:38:37","30006"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""0"",""March"":""1"",""October"":""0"",""June"":""1"",""February"":""1"",""September"":""1"",""April"":""1"",""December"":""1"",""July"":""1"",""May"":""0"",""August"":""1"",""January"":""1""}","{""November"":""1"",""March"":""6"",""October"":""3"",""June"":""6"",""February"":-1,""September"":-1,""April"":-1,""December"":-1,""July"":-1,""May"":""0"",""August"":-1,""January"":-1}","20429",,,"2018-10-31 13:38:37","30007"
"AU7UAH7YK73YS","cs_wg_mon_conf_time_pilot2","3A1COHJ8NJW0QOKCFM3HIJVYHIKH8V","15","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","25","1","7097",,"0","may",,"16000",,,"2018-10-31 13:38:43","30008"
