"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","STOMACH","1","1","11","2017-09-26 18:29:19","25657"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","COMMUNITY","3","1","11","2017-09-26 18:29:19","25658"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","WEDDING","0","1","11","2017-09-26 18:29:19","25659"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","LADDER","2","1","5","2017-09-26 18:29:19","25660"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","FOOTBALL","6","1","5","2017-09-26 18:29:19","25661"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","UMBRELLA","5","1","11","2017-09-26 18:29:19","25662"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","BOOKSHELF","4","1","5","2017-09-26 18:29:19","25663"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","DOORWAY","7","1","5","2017-09-26 18:29:19","25664"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","HELICOPTER","8","1","5","2017-09-26 18:29:19","25665"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","KEYBOARD","12","1","5","2017-09-26 18:29:19","25666"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","STRUCTURE","10","1","11","2017-09-26 18:29:19","25667"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","TRAFFIC","9","1","11","2017-09-26 18:29:19","25668"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","MACHINE","11","1","11","2017-09-26 18:29:19","25669"
"A2NZ7RMSBXESNI","cs_wg_v6_pilot1","3PXX5PX6LXZ4IZA5CSDZSZYSSWDBAR","BASKET","13","1","5","2017-09-26 18:29:19","25670"
