"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","36600","0","1","November",,"21000",,,"2018-11-14 18:19:58","31000"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","21910","0","1","May","September - 16
March
May","21000",,,"2018-11-14 18:21:07","31001"
"A2W70YZC90BHY8","cs_wg_mon_single_v1_real2","3RYC5T2D73UYLAXWX8HMI9SUWWEPR9","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","23234","0","1","may",,"21000",,,"2018-11-14 18:21:18","31002"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""February"":""1"",""December"":""1"",""August"":""1"",""June"":""1"",""July"":""1"",""October"":""0"",""January"":""0"",""November"":""0"",""September"":""0"",""March"":""1"",""April"":""1"",""May"":""1""}","{""February"":-1,""December"":-1,""August"":-1,""June"":-1,""July"":-1,""October"":""3"",""January"":""2"",""November"":""0"",""September"":""1"",""March"":-1,""April"":-1,""May"":-1}","2363",,,"2018-11-14 18:21:22","31003"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","69353","0","1","November",,"21000",,,"2018-11-14 18:21:28","31004"
"ARSQVB39ZEPMN","cs_wg_mon_single_v1_real2","39OWYR0EPKSVRYKOX0DBEB7NXD6FYY","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","39124","0","1","May",,"21000",,,"2018-11-14 18:21:36","31005"
"A2W70YZC90BHY8","cs_wg_mon_single_v1_real2","3RYC5T2D73UYLAXWX8HMI9SUWWEPR9","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":""0"",""February"":""0"",""November"":""0"",""August"":""0"",""September"":""0"",""May"":""0"",""December"":""0"",""January"":""0"",""October"":""0"",""June"":""0"",""March"":""0"",""July"":""0""}","{""April"":""3"",""February"":""2"",""November"":""3"",""August"":""3"",""September"":""4"",""May"":""0"",""December"":""4"",""January"":""3"",""October"":""4"",""June"":""2"",""March"":""2"",""July"":""3""}","3800",,,"2018-11-14 18:22:27","31006"
"ADNQBINCF8HGN","cs_wg_mon_single_v1_real2","3U4J9857OECMZXC75P1FI8W5EG5B7B","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","36289","0","1","november","november","21000",,,"2018-11-14 18:22:33","31007"
"ARSQVB39ZEPMN","cs_wg_mon_single_v1_real2","39OWYR0EPKSVRYKOX0DBEB7NXD6FYY","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""August"":""0"",""July"":""0"",""March"":-1,""October"":""0"",""April"":""0"",""May"":""0"",""December"":""0"",""June"":""0"",""September"":""0"",""February"":""0"",""January"":""0"",""November"":""0""}","{""August"":""4"",""July"":""3"",""March"":""2"",""October"":""5"",""April"":""2"",""May"":""2"",""December"":""6"",""June"":""3"",""September"":""4"",""February"":""1"",""January"":""0"",""November"":""5""}","12061",,,"2018-11-14 18:23:02","31008"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""March"":""1"",""November"":""0"",""October"":""1"",""July"":""1"",""April"":""1"",""September"":""0"",""January"":""1"",""August"":""1"",""December"":""0"",""June"":""1"",""February"":""1"",""May"":""1""}","{""March"":""6"",""November"":""0"",""October"":""5"",""July"":""6"",""April"":""6"",""September"":""2"",""January"":""5"",""August"":""6"",""December"":""3"",""June"":""4"",""February"":""4"",""May"":-1}","43119",,,"2018-11-14 18:23:24","31009"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":""0"",""September"":""0"",""June"":""1"",""May"":""0"",""February"":""1"",""January"":""1"",""November"":""1"",""March"":""0"",""April"":""1"",""October"":""1"",""December"":""1"",""August"":""1""}","{""July"":""5"",""September"":""0"",""June"":-1,""May"":""6"",""February"":-1,""January"":-1,""November"":-1,""March"":""2"",""April"":-1,""October"":-1,""December"":-1,""August"":-1}","88933",,,"2018-11-14 18:23:51","31010"
"A1DFXCFJXEDT2Z","cs_wg_mon_single_v1_real2","3ZPPDN2SLVXOKJCKUD1PXCTWC36E9Q","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","34393","0","1","May
","jan feb mar apr may ","21000",,,"2018-11-14 18:24:26","31011"
"A3BGQS3TMP7RQG","cs_wg_mon_single_v1_real2","3MD9PLUKKIF7KG7ARAY70NPY5YWNZ4","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","27554","0","1","November",,"21000",,,"2018-11-14 18:24:31","31012"
"ADNQBINCF8HGN","cs_wg_mon_single_v1_real2","3U4J9857OECMZXC75P1FI8W5EG5B7B","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""March"":""0"",""November"":""0"",""April"":""1"",""October"":""1"",""July"":""1"",""June"":""1"",""February"":""1"",""May"":""1"",""December"":""1"",""January"":""0"",""August"":""1"",""September"":""1""}","{""March"":""2"",""November"":""6"",""April"":-1,""October"":-1,""July"":-1,""June"":-1,""February"":-1,""May"":-1,""December"":-1,""January"":""0"",""August"":-1,""September"":-1}","30550",,,"2018-11-14 18:24:35","31013"
"A11IEP7J8XSE1C","cs_wg_mon_single_v1_real2","3URFVVM165JKF6RJOBATEIHSDUPUZ3","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","22256","0","1","november",,"21000",,,"2018-11-14 18:25:14","31014"
"A3TM85O4E7IOUU","cs_wg_mon_single_v1_real2","3QBD8R3Z21K9Z4JX7W8ULGCUUDYO48","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","42645","0","1","May","May","21000",,,"2018-11-14 18:25:20","31015"
